conversation_id,model,prompt0_id,model_prompt0_interaction,time_to_failure,censored,avg_prompt_to_prompt_drift,avg_context_to_prompt_drift,avg_prompt_complexity
36,llama_33,-2532804206855381128,llama_33_-2532804206855381128,9,1,0.056498393416404724,0.0993298954433865,77.88888888888889
37,llama_33,6576872830977679673,llama_33_6576872830977679673,9,1,0.04087260365486145,0.12762256463368735,78.0
38,llama_33,6604037401904095430,llama_33_6604037401904095430,0,0,,0.07779580354690552,37.0
39,llama_33,5901919261020755834,llama_33_5901919261020755834,1,0,0.05706129968166351,0.15780366129345363,86.55555555555556
40,llama_33,-4659031628495680299,llama_33_-4659031628495680299,0,0,,0.10828995704650879,42.0
41,llama_33,-657705933917334885,llama_33_-657705933917334885,6,0,0.03432644158601761,0.09450223048528035,47.44444444444444
42,llama_33,8799888050619316884,llama_33_8799888050619316884,6,0,0.048980265855789185,0.09321841266420153,82.11111111111111
43,llama_33,1261228498230287811,llama_33_1261228498230287811,3,0,0.05291683226823807,0.07056662771436903,90.77777777777777
44,llama_33,7841841025893810847,llama_33_7841841025893810847,0,0,,0.09767460823059082,42.0
45,llama_33,6411162474977205366,llama_33_6411162474977205366,9,1,0.05782308429479599,0.09820874532063802,58.44444444444444
46,llama_33,-6788785493859323635,llama_33_-6788785493859323635,0,0,,0.025649666786193848,98.0
47,llama_33,-684339054241722652,llama_33_-684339054241722652,7,0,0.03364468365907669,0.10726036628087361,49.0
48,llama_33,8993113398435204735,llama_33_8993113398435204735,0,0,,0.12200546264648438,19.0
49,llama_33,1906516324081487351,llama_33_1906516324081487351,2,0,0.04720842093229294,0.09534578190909491,37.333333333333336
50,llama_33,-5814619913067464838,llama_33_-5814619913067464838,6,0,0.043426647782325745,0.17532196309831408,29.11111111111111
51,llama_33,-1821642933381494386,llama_33_-1821642933381494386,0,0,,0.04808753728866577,41.0
52,llama_33,279037356966820280,llama_33_279037356966820280,0,0,,0.08639544248580933,31.0
53,llama_33,3286831512485668189,llama_33_3286831512485668189,4,0,0.039436593651771545,0.06973336140314738,93.44444444444444
54,llama_33,5650208345660479362,llama_33_5650208345660479362,9,1,0.03506507724523544,0.07737765047285292,64.66666666666667
55,llama_33,6692051999058394744,llama_33_6692051999058394744,9,1,0.054472915828228,0.11902016401290894,93.66666666666667
56,llama_33,5579573992615529324,llama_33_5579573992615529324,1,0,0.053803279995918274,0.08235676421059503,46.0
57,llama_33,5399691353183534643,llama_33_5399691353183534643,9,1,0.05626644194126129,0.12242658933003743,40.22222222222222
58,llama_33,-7618038066063214621,llama_33_-7618038066063214621,6,0,0.032768614590168,0.0706043971909417,100.44444444444444
59,llama_33,-1725314727614475826,llama_33_-1725314727614475826,1,0,0.043220922350883484,0.07143135203255548,87.22222222222223
60,llama_33,-7321508789006103925,llama_33_-7321508789006103925,1,0,0.05888690799474716,0.11454866329828899,34.333333333333336
61,llama_33,6203118266234198273,llama_33_6203118266234198273,0,0,,0.06693059206008911,67.0
62,llama_33,6404077728048152121,llama_33_6404077728048152121,9,1,0.04423012584447861,0.11852453152338664,51.111111111111114
63,llama_33,-151218354502148047,llama_33_-151218354502148047,7,0,0.037690192461013794,0.08528012037277222,70.0
64,llama_33,-2134257059846673757,llama_33_-2134257059846673757,1,0,0.02429598569869995,0.055005914635128446,69.33333333333333
65,llama_33,3403846049252743026,llama_33_3403846049252743026,6,0,0.059454724192619324,0.11281167136298285,35.111111111111114
66,llama_33,-311383445613208455,llama_33_-311383445613208455,0,0,,0.04646807909011841,41.0
67,llama_33,4070865789946883419,llama_33_4070865789946883419,0,0,,0.034061968326568604,57.0
68,llama_33,-3641511282237825321,llama_33_-3641511282237825321,0,0,,0.05486154556274414,55.0
69,llama_33,5615746080009328257,llama_33_5615746080009328257,6,0,0.04716881364583969,0.11493656370374891,54.333333333333336
70,llama_33,3777543977150283510,llama_33_3777543977150283510,0,0,,0.04616910219192505,32.0
71,llama_33,4843915009723578836,llama_33_4843915009723578836,9,1,0.060073524713516235,0.1710560917854309,36.666666666666664
72,llama_33,-3530503404165599757,llama_33_-3530503404165599757,3,0,0.0252012237906456,0.07074054744508532,80.11111111111111
73,llama_33,7983927560838231629,llama_33_7983927560838231629,2,0,0.04914466291666031,0.12191479073630439,24.11111111111111
74,llama_33,7878839138085561255,llama_33_7878839138085561255,0,0,,0.04949408769607544,72.0
75,llama_33,3948699654524044352,llama_33_3948699654524044352,0,0,,0.07734262943267822,60.0
76,llama_33,8644418009426682492,llama_33_8644418009426682492,4,0,0.027164138853549957,0.12166372934977214,54.111111111111114
77,llama_33,3265770017066248228,llama_33_3265770017066248228,0,0,,0.049187541007995605,68.0
78,llama_33,3692634202956590190,llama_33_3692634202956590190,9,1,0.032834336161613464,0.06630504131317139,140.0
79,llama_33,-7680338987810916399,llama_33_-7680338987810916399,3,0,0.024261705577373505,0.042557848824395075,195.44444444444446
80,llama_33,-6717680842001803009,llama_33_-6717680842001803009,2,0,0.053975991904735565,0.16859107547336155,80.0
81,llama_33,8309777024972098697,llama_33_8309777024972098697,1,0,0.018872246146202087,0.05191195673412747,73.55555555555556
82,llama_33,1389971766102188884,llama_33_1389971766102188884,1,0,0.03959978371858597,0.120604760117001,81.33333333333333
83,llama_33,-7754585739175752398,llama_33_-7754585739175752398,2,0,0.05814755707979202,0.10116653972201878,96.11111111111111
84,llama_33,8243921215658321893,llama_33_8243921215658321893,0,0,,0.1114434003829956,51.0
85,llama_33,1048346455292512245,llama_33_1048346455292512245,3,0,0.028658151626586914,0.050868981414371066,119.11111111111111
86,llama_33,-5233211019585965150,llama_33_-5233211019585965150,5,0,0.04402463883161545,0.07149210903379652,94.77777777777777
87,llama_33,6383221180352866958,llama_33_6383221180352866958,0,0,,0.03240156173706055,138.0
88,llama_33,1661292119681292962,llama_33_1661292119681292962,2,0,0.014240153133869171,0.023769987954033747,181.33333333333334
89,llama_33,2627323993925601037,llama_33_2627323993925601037,0,0,,0.12149018049240112,57.0
90,llama_33,809417145234092992,llama_33_809417145234092992,9,1,0.11287581920623779,0.22820643583933511,48.333333333333336
91,llama_33,-3802428168408217546,llama_33_-3802428168408217546,6,0,0.06926117837429047,0.13375446531507704,37.77777777777778
92,llama_33,4789669741661937276,llama_33_4789669741661937276,4,0,0.043441906571388245,0.07818349202473958,99.22222222222223
93,llama_33,4937486844873516292,llama_33_4937486844873516292,0,0,,0.20787233114242554,16.0
94,llama_33,8269093535601741635,llama_33_8269093535601741635,6,0,0.0781378373503685,0.21931277381049263,29.11111111111111
95,llama_33,-5233284501476748157,llama_33_-5233284501476748157,6,0,0.0370207279920578,0.08601375420888265,66.33333333333333
96,llama_33,-6941087873284800826,llama_33_-6941087873284800826,9,1,0.05784158408641815,0.266451100508372,41.0
97,llama_33,-7185626011081092824,llama_33_-7185626011081092824,7,0,0.05243650823831558,0.12228763765758938,70.66666666666667
98,llama_33,-9154570889884390296,llama_33_-9154570889884390296,2,0,0.024328157305717468,0.1175658173031277,67.33333333333333
99,llama_33,-593448559785925697,llama_33_-593448559785925697,0,0,,0.04475885629653931,98.0
100,llama_33,174843330892674010,llama_33_174843330892674010,7,0,0.11547806113958359,0.20163140694300333,32.55555555555556
101,llama_33,7982941100579295935,llama_33_7982941100579295935,6,0,0.08904267847537994,0.2027774453163147,32.111111111111114
102,llama_33,1424030384899759682,llama_33_1424030384899759682,1,0,0.029917940497398376,0.058902488814459905,123.33333333333333
103,llama_33,-2222793510994483505,llama_33_-2222793510994483505,4,0,0.021074950695037842,0.11250711811913384,46.77777777777778
104,llama_33,7368637815087365726,llama_33_7368637815087365726,4,0,0.06956056505441666,0.1799926625357734,31.11111111111111
105,llama_33,5952003845049626295,llama_33_5952003845049626295,2,0,0.058449387550354004,0.13112611240810818,33.55555555555556
106,llama_33,2339061096340173587,llama_33_2339061096340173587,8,0,0.06210288405418396,0.14718206723531088,46.333333333333336
107,llama_33,-7949082250652009670,llama_33_-7949082250652009670,0,0,,0.16636717319488525,15.0
108,llama_33,-7684655717468967023,llama_33_-7684655717468967023,1,0,0.05120326578617096,0.12911748886108398,76.33333333333333
109,llama_33,8338750070587551340,llama_33_8338750070587551340,5,0,0.041528575122356415,0.12402853038575914,37.666666666666664
110,llama_33,-5421565375046774029,llama_33_-5421565375046774029,9,1,0.046610116958618164,0.06350453694661458,67.88888888888889
111,llama_33,1363434420230975149,llama_33_1363434420230975149,1,0,0.04211273789405823,0.12704114119211832,44.333333333333336
112,llama_33,8745976094069027321,llama_33_8745976094069027321,0,0,,0.1955496072769165,29.0
113,llama_33,-8914058705468794216,llama_33_-8914058705468794216,1,0,0.05369675159454346,0.14186638593673706,38.111111111111114
114,llama_33,-2739473290761885648,llama_33_-2739473290761885648,3,0,0.05517023801803589,0.17575677235921225,37.333333333333336
115,llama_33,705307653927422450,llama_33_705307653927422450,4,0,0.0503978431224823,0.14013652006785074,42.55555555555556
116,llama_33,7741916842608171780,llama_33_7741916842608171780,1,0,0.06396669149398804,0.1943663756052653,47.77777777777778
117,llama_33,-3520127779941718703,llama_33_-3520127779941718703,0,0,,0.07288569211959839,27.0
118,llama_33,-6591907334564677946,llama_33_-6591907334564677946,0,0,,0.14938884973526,17.0
119,llama_33,-8859656383684555879,llama_33_-8859656383684555879,9,1,0.050546497106552124,0.12312332126829359,63.44444444444444
120,llama_33,-1665917397531399907,llama_33_-1665917397531399907,0,0,,0.05117732286453247,98.0
121,llama_33,2427469419026311631,llama_33_2427469419026311631,0,0,,0.04066920280456543,99.0
122,llama_33,8452933566689066313,llama_33_8452933566689066313,2,0,0.022865287959575653,0.040442963441212974,133.88888888888889
123,llama_33,-4318723799412118311,llama_33_-4318723799412118311,0,0,,0.0601465106010437,89.0
124,llama_33,-1606887462353673591,llama_33_-1606887462353673591,1,0,0.029830560088157654,0.059487594498528376,106.88888888888889
125,llama_33,-6664918162259985182,llama_33_-6664918162259985182,0,0,,0.07456916570663452,67.0
126,llama_33,-2773840150076670527,llama_33_-2773840150076670527,1,0,0.04300247132778168,0.14137374692493015,44.111111111111114
127,llama_33,-1897136258363890524,llama_33_-1897136258363890524,0,0,,0.060994863510131836,66.0
128,llama_33,5655407423302068992,llama_33_5655407423302068992,9,1,0.020284563302993774,0.05195953448613485,88.0
129,llama_33,-5327276611327029131,llama_33_-5327276611327029131,0,0,,0.04842972755432129,98.0
130,llama_33,5849461330792274016,llama_33_5849461330792274016,3,0,0.025261253118515015,0.13161073128382364,51.111111111111114
131,llama_33,7172242558411888738,llama_33_7172242558411888738,7,0,0.03350679576396942,0.10328833924399482,69.11111111111111
132,llama_33,-5309504401334316294,llama_33_-5309504401334316294,9,1,0.05224655568599701,0.1612094839413961,74.66666666666667
133,llama_33,-4117967201500970148,llama_33_-4117967201500970148,3,0,0.02910725027322769,0.11837573846181233,59.111111111111114
134,llama_33,-5771416211721846542,llama_33_-5771416211721846542,3,0,0.057365939021110535,0.08917754226260716,89.22222222222223
135,llama_33,184186721952554248,llama_33_184186721952554248,0,0,,0.07356917858123779,38.0
136,llama_33,3539044314942278142,llama_33_3539044314942278142,0,0,,0.17490309476852417,16.0
137,llama_33,-6619993107624355508,llama_33_-6619993107624355508,3,0,0.065151646733284,0.13556338018841213,31.444444444444443
138,llama_33,-6123028717697327055,llama_33_-6123028717697327055,0,0,,0.09520632028579712,39.0
139,llama_33,578221359951139746,llama_33_578221359951139746,4,0,0.02563656121492386,0.09190675285127428,46.333333333333336
140,llama_33,-7863210689691682795,llama_33_-7863210689691682795,2,0,0.05098525434732437,0.11153212520811293,53.44444444444444
141,llama_33,-3733792378923713845,llama_33_-3733792378923713845,2,0,0.020700469613075256,0.08289834525850084,38.111111111111114
142,llama_33,1176243391368747089,llama_33_1176243391368747089,4,0,0.06253264099359512,0.16315872139400905,34.333333333333336
143,llama_33,-1030376708537586730,llama_33_-1030376708537586730,3,0,0.0677189975976944,0.12000973357094659,71.55555555555556
144,llama_33,-7397982257644612852,llama_33_-7397982257644612852,6,0,0.08098023384809494,0.11677898301018609,49.666666666666664
145,llama_33,7429025823017345201,llama_33_7429025823017345201,6,0,0.10010067373514175,0.24109023809432983,42.0
146,llama_33,7327417868890456436,llama_33_7327417868890456436,9,1,0.05087966471910477,0.06667953067355686,52.333333333333336
147,llama_33,2995851456965408370,llama_33_2995851456965408370,4,0,0.07553159445524216,0.1519085963567098,29.22222222222222
148,llama_33,730296947999822839,llama_33_730296947999822839,6,0,0.08538936078548431,0.12442491451899211,49.22222222222222
149,llama_33,9072725104965805410,llama_33_9072725104965805410,1,0,0.04225114732980728,0.11779708332485622,37.111111111111114
150,llama_33,-7622116864887255387,llama_33_-7622116864887255387,0,0,,0.2132810354232788,20.0
151,llama_33,-5202267461478257294,llama_33_-5202267461478257294,0,0,,0.04328542947769165,93.0
152,llama_33,-3961534004217089259,llama_33_-3961534004217089259,2,0,0.01523522287607193,0.034114705191718206,195.33333333333334
153,llama_33,6618161847119501183,llama_33_6618161847119501183,1,0,0.027920663356781006,0.05487462547090319,148.77777777777777
154,llama_33,-7425635312226979800,llama_33_-7425635312226979800,9,1,0.03580595552921295,0.09573471546173096,36.55555555555556
155,llama_33,-1121863108536844865,llama_33_-1121863108536844865,0,0,,0.1365196704864502,33.0
156,llama_33,437087148452527747,llama_33_437087148452527747,0,0,,0.09944981336593628,88.0
157,llama_33,-157761989016607234,llama_33_-157761989016607234,0,0,,0.14193248748779297,30.0
158,llama_33,-2348376544736582878,llama_33_-2348376544736582878,0,0,,0.04833710193634033,51.0
159,llama_33,-7287378194577942379,llama_33_-7287378194577942379,0,0,,0.062414586544036865,92.0
160,llama_33,-3139345656340799025,llama_33_-3139345656340799025,0,0,,0.03850024938583374,83.0
161,llama_33,7160369001658418300,llama_33_7160369001658418300,7,0,0.02707798033952713,0.06109608544243707,62.0
162,llama_33,2147102240867018674,llama_33_2147102240867018674,1,0,0.03592444956302643,0.1445683307117886,87.66666666666667
163,llama_33,-6013595977712185293,llama_33_-6013595977712185293,2,0,0.0198550745844841,0.044222520457373724,163.33333333333334
164,llama_33,-6035892624140798989,llama_33_-6035892624140798989,0,0,,0.19977211952209473,28.0
165,llama_33,5293850298403889529,llama_33_5293850298403889529,1,0,0.07290664315223694,0.2654078933927748,38.111111111111114
166,llama_33,-7943651679138058744,llama_33_-7943651679138058744,0,0,,0.1624554991722107,38.0
167,llama_33,-481185166503284354,llama_33_-481185166503284354,3,0,0.03235340118408203,0.1044857833120558,106.11111111111111
168,llama_33,8422481580945080035,llama_33_8422481580945080035,0,0,,0.07730978727340698,41.0
169,llama_33,3332129417920600616,llama_33_3332129417920600616,2,0,0.043651796877384186,0.17673320902718437,35.111111111111114
170,llama_33,-3402499898750552993,llama_33_-3402499898750552993,0,0,,0.17308646440505981,22.0
171,llama_33,-9219913052180966062,llama_33_-9219913052180966062,3,0,0.062359876930713654,0.17258524894714355,34.333333333333336
172,llama_33,-669775076418910995,llama_33_-669775076418910995,4,0,0.10263192653656006,0.16310926940706041,33.44444444444444
173,llama_33,-3651417705167676522,llama_33_-3651417705167676522,0,0,,0.1602877378463745,28.0
174,llama_33,-8129242363395179615,llama_33_-8129242363395179615,9,1,0.06379994750022888,0.15888373057047525,30.11111111111111
175,llama_33,3645691031649445944,llama_33_3645691031649445944,6,0,0.03869560360908508,0.08167233732011583,108.11111111111111
176,llama_33,-5736934007639601054,llama_33_-5736934007639601054,0,0,,0.1099051833152771,35.0
177,llama_33,7390895425721116791,llama_33_7390895425721116791,0,0,,0.10563433170318604,36.0
178,llama_33,5543938035033621562,llama_33_5543938035033621562,1,0,0.06542672961950302,0.21643298202090794,33.111111111111114
179,llama_33,-968920006044202602,llama_33_-968920006044202602,0,0,,0.15056484937667847,34.0
180,llama_33,5469057266130065276,llama_33_5469057266130065276,7,0,0.04718330502510071,0.13621918360392252,54.111111111111114
181,llama_33,-2221298942965201076,llama_33_-2221298942965201076,6,0,0.038284532725811005,0.15126003159417045,46.22222222222222
182,llama_33,3078248885538601202,llama_33_3078248885538601202,2,0,0.04236483573913574,0.08956899907853869,39.77777777777778
183,llama_33,7254317358114034090,llama_33_7254317358114034090,2,0,0.055819474160671234,0.272774338722229,28.11111111111111
184,llama_33,8034992331195463957,llama_33_8034992331195463957,2,0,0.06277786940336227,0.13901155524783665,34.55555555555556
185,llama_33,455538085215172904,llama_33_455538085215172904,3,0,0.0980171486735344,0.18462759256362915,30.77777777777778
186,llama_33,308844081478824950,llama_33_308844081478824950,8,0,0.05238383263349533,0.09114141596688165,47.666666666666664
187,llama_33,-8425833987454773666,llama_33_-8425833987454773666,6,0,0.048395052552223206,0.12344308694203694,31.11111111111111
188,llama_33,-698223018421546442,llama_33_-698223018421546442,1,0,0.054418884217739105,0.1426405972904629,50.111111111111114
189,llama_33,-3795629264617098453,llama_33_-3795629264617098453,2,0,0.04035954922437668,0.08497426907221477,80.77777777777777
190,llama_33,4868259670084290209,llama_33_4868259670084290209,6,0,0.04324743151664734,0.18948162926567924,77.33333333333333
191,llama_33,8677649569577561570,llama_33_8677649569577561570,1,0,0.04972485452890396,0.1134103470378452,59.666666666666664
192,llama_33,8999857608943025829,llama_33_8999857608943025829,3,0,0.04053828865289688,0.14460932546191746,28.11111111111111
193,llama_33,-1851424445824463831,llama_33_-1851424445824463831,0,0,,0.1686679720878601,26.0
194,llama_33,-5802708885951655644,llama_33_-5802708885951655644,4,0,0.07059957832098007,0.12067904074986775,38.44444444444444
195,llama_33,-7342842263678399024,llama_33_-7342842263678399024,9,1,0.07389184087514877,0.1785152554512024,31.555555555555557
196,llama_33,8714541432347281353,llama_33_8714541432347281353,1,0,0.027066893875598907,0.04853573772642347,132.66666666666666
197,llama_33,-3668936547519238091,llama_33_-3668936547519238091,1,0,0.09245659410953522,0.1464092599021064,36.0
198,llama_33,4960131355008836453,llama_33_4960131355008836453,1,0,0.04935131222009659,0.1055602298842536,54.333333333333336
199,llama_33,-5712186306387546676,llama_33_-5712186306387546676,0,0,,0.12423813343048096,31.0
200,llama_33,6760529312442328829,llama_33_6760529312442328829,6,0,0.06411101669073105,0.11408629682328966,75.33333333333333
201,llama_33,6269887458366159507,llama_33_6269887458366159507,4,0,0.030153021216392517,0.0754128893216451,102.33333333333333
202,llama_33,-1868991801877514252,llama_33_-1868991801877514252,0,0,,0.06227618455886841,57.0
203,llama_33,7120225074148741877,llama_33_7120225074148741877,6,0,0.02588878571987152,0.08259645435545179,66.33333333333333
204,llama_33,-4582594627304211305,llama_33_-4582594627304211305,4,0,0.03208278864622116,0.07009885046217176,47.333333333333336
205,llama_33,4818017296434669837,llama_33_4818017296434669837,0,0,,0.07835829257965088,91.0
206,llama_33,-4478072872235139464,llama_33_-4478072872235139464,0,0,,0.06929147243499756,49.0
207,llama_33,-1037537758938675655,llama_33_-1037537758938675655,6,0,0.0755419209599495,0.19114429420895046,28.555555555555557
208,llama_33,6142779911027934248,llama_33_6142779911027934248,0,0,,0.057726144790649414,53.0
209,llama_33,6553991521863672073,llama_33_6553991521863672073,9,1,0.07923343032598495,0.14229103591707018,63.888888888888886
210,llama_33,-2764209407143173999,llama_33_-2764209407143173999,8,0,0.09066969156265259,0.15056541230943468,35.44444444444444
211,llama_33,5478432026277049877,llama_33_5478432026277049877,9,1,0.07439958304166794,0.15454514821370444,64.88888888888889
212,llama_33,-8664060077933191065,llama_33_-8664060077933191065,6,0,0.05964774638414383,0.21134765280617607,34.44444444444444
213,llama_33,-4119428755444826376,llama_33_-4119428755444826376,9,1,0.06252586096525192,0.2335661980840895,35.333333333333336
214,llama_33,4178077689537425404,llama_33_4178077689537425404,6,0,0.04922991245985031,0.13919062746895683,38.22222222222222
215,llama_33,4619333360613771346,llama_33_4619333360613771346,0,0,,0.26336365938186646,17.0
216,llama_33,2025492212201560094,llama_33_2025492212201560094,1,0,0.03356412798166275,0.12149261766009861,40.111111111111114
217,llama_33,-145514456942682794,llama_33_-145514456942682794,0,0,,0.2333107590675354,24.0
218,llama_33,9190025707508531612,llama_33_9190025707508531612,0,0,,0.2764975428581238,22.0
219,llama_33,-2544816471581413726,llama_33_-2544816471581413726,9,1,0.08505263179540634,0.27942058112886214,34.333333333333336
220,llama_33,1968521898368731602,llama_33_1968521898368731602,0,0,,0.38531291484832764,16.0
221,llama_33,-5307959709917336269,llama_33_-5307959709917336269,1,0,0.07500288635492325,0.17500617106755575,39.77777777777778
222,llama_33,8232243152145413650,llama_33_8232243152145413650,0,0,,0.1779354214668274,33.0
223,llama_33,-282394128894161934,llama_33_-282394128894161934,9,1,0.05688324570655823,0.15668892860412598,44.0
224,llama_33,-1566498382802897107,llama_33_-1566498382802897107,7,0,0.054309435188770294,0.21018290519714355,31.444444444444443
225,llama_33,-3622459144841644530,llama_33_-3622459144841644530,6,0,0.07832074165344238,0.14003879494137234,65.77777777777777
226,llama_33,-1957063771944056004,llama_33_-1957063771944056004,0,0,,0.13589227199554443,40.0
227,llama_33,-7081787720199437945,llama_33_-7081787720199437945,0,0,,0.12037283182144165,39.0
228,llama_33,-7424306111504383062,llama_33_-7424306111504383062,0,0,,0.40226292610168457,20.0
229,llama_33,-219644579307221145,llama_33_-219644579307221145,0,0,,0.20988434553146362,35.0
230,llama_33,5714095624015162924,llama_33_5714095624015162924,0,0,,0.11690419912338257,54.0
231,llama_33,-4890298872584833321,llama_33_-4890298872584833321,0,0,,0.08924198150634766,31.0
232,llama_33,2413673512581991594,llama_33_2413673512581991594,0,0,,0.2707512378692627,31.0
233,llama_33,-7528641691968163188,llama_33_-7528641691968163188,0,0,,0.06315302848815918,49.0
234,llama_33,8830109588951711711,llama_33_8830109588951711711,7,0,0.0812440887093544,0.2990780671437581,32.111111111111114
235,llama_33,-4368214592686734635,llama_33_-4368214592686734635,7,0,0.08196299523115158,0.1795123749309116,36.333333333333336
236,llama_33,-5297493035095661441,llama_33_-5297493035095661441,0,0,,0.10800933837890625,32.0
237,llama_33,6546667240926326491,llama_33_6546667240926326491,6,0,0.06083948165178299,0.18756316105524698,52.333333333333336
238,llama_33,-4416208263126222615,llama_33_-4416208263126222615,9,1,0.04919186979532242,0.1952053109804789,49.111111111111114
239,llama_33,-2670463895495901687,llama_33_-2670463895495901687,3,0,0.07695654034614563,0.1514931321144104,57.333333333333336
240,llama_33,1448852284699069801,llama_33_1448852284699069801,0,0,,0.06408566236495972,43.0
241,llama_33,854670588290086259,llama_33_854670588290086259,0,0,,0.10481613874435425,39.0
242,llama_33,4968827808581438462,llama_33_4968827808581438462,0,0,,0.0860777497291565,52.0
243,llama_33,-201937304647716523,llama_33_-201937304647716523,0,0,,0.06456160545349121,34.0
244,llama_33,2382723644051589246,llama_33_2382723644051589246,0,0,,0.06674796342849731,69.0
245,llama_33,-3730627770851984683,llama_33_-3730627770851984683,0,0,,0.06331139802932739,34.0
246,llama_33,4829408015701770415,llama_33_4829408015701770415,0,0,,0.08584713935852051,32.0
247,llama_33,6367950917765180198,llama_33_6367950917765180198,9,1,0.02614438533782959,0.0883026851548089,49.111111111111114
248,llama_33,5673877421533075230,llama_33_5673877421533075230,0,0,,0.07230794429779053,46.0
249,llama_33,-5524124989955706502,llama_33_-5524124989955706502,2,0,0.04347419738769531,0.10549693637424046,47.111111111111114
250,llama_33,-5439964041500013532,llama_33_-5439964041500013532,0,0,,0.08609163761138916,80.0
251,llama_33,-5083776216869063831,llama_33_-5083776216869063831,0,0,,0.09457159042358398,33.0
252,llama_33,-4512853636600821092,llama_33_-4512853636600821092,6,0,0.05131992697715759,0.12669257322947183,82.33333333333333
253,llama_33,-7344954875905561356,llama_33_-7344954875905561356,0,0,,0.12727653980255127,39.0
254,llama_33,515075473070666873,llama_33_515075473070666873,3,0,0.038472145795822144,0.10247855716281468,84.11111111111111
