covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p),Model,Analysis_Type
C(base_id)[T.Medical],0.0074293528102324195,1.0074570189231544,0.1375233452533525,-0.26211145091980587,0.27697015654027074,0.7694252657751719,1.3191270031339288,0.0,0.05402248466648109,0.9569172502235636,0.06353392237437097,llama_33,Baseline_TimeVarying
C(base_id)[T.STEM],-0.04620662492113178,0.9548446471064084,0.1515961308812633,-0.3433295816440281,0.2509163318017646,0.7094043663694355,1.2852025492509616,0.0,-0.30480081947027277,0.7605178573603826,0.39494597129945264,llama_33,Baseline_TimeVarying
prompt_to_prompt_drift,2.486729182768174,12.021890337633932,5.216603207307727,-7.737625225191103,12.711083590727451,0.0004361059998721255,331400.7313187019,0.0,0.4766950990799178,0.6335792532603852,0.6584030001712362,llama_33,Baseline_TimeVarying
context_to_prompt_drift,-3.29176583056913,0.0371881234576486,1.5217429066139756,-6.2743271212618215,-0.30920453987643937,0.0018840583701748117,0.7340306161390303,0.0,-2.1631550350996056,0.030529257346972566,5.0336636947230335,llama_33,Baseline_TimeVarying
cumulative_drift,-0.8891467478541726,0.41100629518385134,2.922183513486397,-6.616521190504226,4.838227694795881,0.001338077775881176,126.24540794686669,0.0,-0.30427478074207254,0.7609185568880338,0.39418604833536275,llama_33,Baseline_TimeVarying
C(adv_id)[T.p1],-0.10384468856609945,0.9013652788844942,0.32503203715364576,-0.7408957752089298,0.533206398076731,0.47668672006778906,1.7043885045989604,0.0,-0.319490624602679,0.7493544996583243,0.41627971411139353,gemini_25,Baseline_TimeVarying
C(adv_id)[T.p2],-0.40368416350168507,0.6678550209534668,0.34415588162011274,-1.0782172965447363,0.2708489695413662,0.34020146370536125,1.3110770428637828,0.0,-1.1729689511663817,0.24080825697572472,2.0540432339620875,gemini_25,Baseline_TimeVarying
C(adv_id)[T.p3],0.0645261702869294,1.0666534925073383,0.3144640226019886,-0.5518119884465578,0.6808643290204166,0.5759053305682883,1.9755845495567836,0.0,0.2051941260339311,0.8374204585524938,0.25597593070013624,gemini_25,Baseline_TimeVarying
C(adv_id)[T.p4],-0.09038471258118823,0.9135796520698723,0.32557143536547095,-0.7284930002925213,0.5477235751301449,0.4826357742915423,1.729311885139997,0.0,-0.27761868138009915,0.7813050899948841,0.3560420818920296,gemini_25,Baseline_TimeVarying
C(adv_id)[T.p5],0.6043711801003646,1.8301010430315054,0.2843267369464,0.04710101584362669,1.1616413443571025,1.0482278913564305,3.195173354308455,0.0,2.1256220452257293,0.03353474251074771,4.8981996651007105,gemini_25,Baseline_TimeVarying
C(adv_id)[T.p6],-0.11109940321735867,0.8948497935593467,0.3244375753063407,-0.746985366049288,0.5247865596145707,0.4737927135844563,1.6900980746941476,0.0,-0.3424369175255249,0.7320221097869057,0.45004087097066076,gemini_25,Baseline_TimeVarying
C(adv_id)[T.p7],0.12589009143922206,1.1341575078131447,0.3088680552035768,-0.47948017273471777,0.7312603556131618,0.6191051359029373,2.0776975959873,0.0,0.407585340466003,0.6835781285932261,0.5488218568476716,gemini_25,Baseline_TimeVarying
C(adv_id)[T.p8],-0.08959054647010803,0.9143054742428569,0.3262344617187889,-0.7289983419547452,0.5498172490145292,0.48239193994212975,1.7329362931120715,0.0,-0.27462011829803024,0.7836081082352595,0.3517957691931959,gemini_25,Baseline_TimeVarying
C(base_id)[T.Humanities],-0.08809513228068873,0.915673762446313,0.25494481836046406,-0.5877777943123043,0.4115875297509268,0.5555604836828659,1.5092118029604307,0.0,-0.3455458826236345,0.7296840225954297,0.45465623051307735,gemini_25,Baseline_TimeVarying
C(base_id)[T.Legal],0.18668996521313186,1.2052535565889673,0.2396037436300676,-0.28292474286276903,0.6563046732890327,0.753576497735683,1.927655838571371,0.0,0.7791613035118887,0.4358847018123655,1.1979815243836491,gemini_25,Baseline_TimeVarying
C(base_id)[T.Medical],0.22741484843488124,1.2553505401395928,0.2222172598825154,-0.20812297767802634,0.6629526745477888,0.8121071595179461,1.9405135888276117,0.0,1.0233896707893608,0.3061236412210542,1.7078136297175368,gemini_25,Baseline_TimeVarying
C(base_id)[T.STEM],0.125795162245203,1.1340498482651353,0.24011150469160353,-0.34481473922406014,0.5964050637144661,0.7083515710743824,1.8155801594391174,0.0,0.523903102463886,0.6003459368374751,0.736134031600137,gemini_25,Baseline_TimeVarying
prompt_to_prompt_drift,-0.4961658582463723,0.6088606481384875,5.654929622499943,-11.579624253454945,10.587292536962199,9.35476935329089e-06,39628.05226418624,0.0,-0.087740412590144,0.9300829988632969,0.1045686295209503,gemini_25,Baseline_TimeVarying
context_to_prompt_drift,0.5455697540755642,1.7255912650051497,2.1639334462954083,-3.695661865605075,4.786801373756203,0.02483101342874981,119.91718430688282,0.0,0.2521194702219534,0.8009487209086302,0.32021821487382807,gemini_25,Baseline_TimeVarying
cumulative_drift,0.5766158426739897,1.7800044115040594,3.0253087956711604,-5.35288043895373,6.506112124301709,0.004734493918950506,669.2195109369271,0.0,0.19059735108662462,0.8488410656753951,0.23643364149387236,gemini_25,Baseline_TimeVarying
C(adv_id)[T.p1],0.07512243146135864,1.0780161258951815,0.22987493320935792,-0.3754241585775333,0.5256690215002506,0.6869978209646646,1.691590180094369,0.0,0.3267969691716717,0.743821451939191,0.42697173876321803,deepseek_r1,Baseline_TimeVarying
C(adv_id)[T.p2],-0.001133112502560324,0.9988675292270046,0.23208940812093032,-0.4560199936128017,0.4537537686076811,0.6338011649967826,1.5742103297476988,0.0,-0.004882224103781225,0.9961045642405602,0.005630900391991295,deepseek_r1,Baseline_TimeVarying
C(adv_id)[T.p3],-0.18638489003543626,0.8299540924391551,0.23823089678205614,-0.6533088677329454,0.2805390876620728,0.5203212510223858,1.323843287590163,0.0,-0.7823707695058092,0.4339967071432045,1.2042439983148225,deepseek_r1,Baseline_TimeVarying
C(adv_id)[T.p4],0.06330593636651605,1.0653527195195158,0.22970378817166862,-0.3869052155623721,0.5135170882954042,0.6791554652447716,1.671158482952907,0.0,0.2755981382388195,0.7828567397781213,0.3531797716896463,deepseek_r1,Baseline_TimeVarying
C(adv_id)[T.p5],-0.14747861120955016,0.8628808941026284,0.23725862148179064,-0.612496964335481,0.3175397419163807,0.5419958337742118,1.3737438389932837,0.0,-0.621594318842778,0.5342086576056269,0.9045247378145792,deepseek_r1,Baseline_TimeVarying
C(adv_id)[T.p6],0.04382677416271511,1.0448013526226574,0.23192248876249638,-0.4107329510166732,0.49838649934210344,0.6631640052293842,1.6460632028189672,0.0,0.18897164477911652,0.8501150405502542,0.2342700098709864,deepseek_r1,Baseline_TimeVarying
C(adv_id)[T.p7],0.03557869298226377,1.0362191880979015,0.2321626072615099,-0.41945165580721283,0.4906090417717404,0.6574072064220131,1.633310671518553,0.0,0.1532490240436852,0.8782018986324105,0.18737544137872422,deepseek_r1,Baseline_TimeVarying
C(adv_id)[T.p8],0.11892319740117856,1.126283413473334,0.2282637075413336,-0.3284654483574192,0.5663118431597763,0.720027805939434,1.7617574168682135,0.0,0.5209903873117637,0.6023734677993668,0.7312698685648725,deepseek_r1,Baseline_TimeVarying
C(base_id)[T.Humanities],0.07041275482072255,1.0729509555486196,0.15010359345525323,-0.22378488230161592,0.36461039194306105,0.7994870996970838,1.4399528816023184,0.0,0.4690943980745738,0.639002163074778,0.646107280065682,deepseek_r1,Baseline_TimeVarying
C(base_id)[T.Legal],0.07045931453759284,1.0730009130043192,0.15191766374040208,-0.2272938350090617,0.3682124640842474,0.7966866534641613,1.4451490486276795,0.0,0.46379935553770885,0.6427915051203957,0.6375772318383565,deepseek_r1,Baseline_TimeVarying
C(base_id)[T.Medical],0.027472236719874733,1.0278530781381785,0.14780996650994463,-0.2622299741956883,0.3171744476354378,0.7693340763762653,1.3732421098703875,0.0,0.18586186959203732,0.8525530847845874,0.23013842758796157,deepseek_r1,Baseline_TimeVarying
C(base_id)[T.STEM],0.15177033328071496,1.1638928982704033,0.14852817787749126,-0.1393395460485267,0.4428802126099566,0.8699325961291499,1.5571857919474592,0.0,1.0218285543494507,0.306862052135529,1.7043378478476452,deepseek_r1,Baseline_TimeVarying
prompt_to_prompt_drift,-1.6585307916405987,0.19041853919552526,4.91839648677059,-11.298410767399288,7.9813491841180895,1.2392603349573254e-05,2925.875947656018,0.0,-0.33720965686716875,0.73595885806815,0.4423029765943067,deepseek_r1,Baseline_TimeVarying
context_to_prompt_drift,1.042481655613411,2.8362468758765904,1.503989005479327,-1.905282628270284,3.990245939497106,0.1487805870793996,54.06818523055516,0.0,0.6931444656945269,0.48821889514016825,1.0343999632310128,deepseek_r1,Baseline_TimeVarying
cumulative_drift,-1.778930655210376,0.16881857604580208,2.7435474644812627,-7.156184875469835,3.5983235650490824,0.0007800247753858916,36.5369312840518,0.0,-0.6484052775615924,0.5167228577836682,0.9525373905676876,deepseek_r1,Baseline_TimeVarying
C(adv_id)[T.p1],-0.011284151894061175,0.9887792753495326,0.3384381907234204,-0.674610816704863,0.6520425129167406,0.5093546143454057,1.9194573443046403,0.0,-0.03334183967223382,0.9734019890598508,0.03889237224973203,CARG,Baseline_TimeVarying
C(adv_id)[T.p2],0.0271432861060502,1.0275150208423294,0.3416452854084873,-0.6424691687824926,0.696755740994593,0.525992056124964,2.007230158255054,0.0,0.07944873605850114,0.9366757053512951,0.09437844856402308,CARG,Baseline_TimeVarying
C(adv_id)[T.p3],0.09106844035691898,1.0953439684253312,0.3333239143063734,-0.5622344268694882,0.7443713075833261,0.5699341638343088,2.105117547427026,0.0,0.2732130412737616,0.7846894557313139,0.34980628077836395,CARG,Baseline_TimeVarying
C(adv_id)[T.p4],0.017547854222814085,1.0177027223583315,0.34015306350002183,-0.6491398994681947,0.684235607913823,0.5224949817642734,1.9822560354518952,0.0,0.05158811166436241,0.9588568922444725,0.06061258335137091,CARG,Baseline_TimeVarying
C(adv_id)[T.p5],-0.19676678216163884,0.821382171951287,0.35371809387680003,-0.8900415068403247,0.49650794251704705,0.41063870808332525,1.64297388219552,0.0,-0.5562813595568359,0.5780185280066856,0.7908123567722253,CARG,Baseline_TimeVarying
C(adv_id)[T.p6],0.10296550707203532,1.1084531746210975,0.3342911429888137,-0.5522330935367689,0.7581641076808395,0.5756628649574408,2.1343541769337957,0.0,0.3080114721300912,0.7580736029485979,0.39959016541734044,CARG,Baseline_TimeVarying
C(adv_id)[T.p7],-0.3246289814774553,0.7227954744091284,0.36016854843502444,-1.0305463647741733,0.38128840181926266,0.35681195781792574,1.464169813761972,0.0,-0.9013251792473472,0.36741544997530495,1.4445158012249695,CARG,Baseline_TimeVarying
C(adv_id)[T.p8],0.2960681350593628,1.3445617655068458,0.3244425785660237,-0.3398276339813505,0.9319639041000761,0.7118930183533086,2.5394916014833875,0.0,0.9125440204794614,0.3614824074775418,1.4680026586722588,CARG,Baseline_TimeVarying
C(base_id)[T.Humanities],-0.14216602252867996,0.8674772237676447,0.2684861863419414,-0.6683892781053948,0.38405723304803496,0.5125334621477494,1.468229470525166,0.0,-0.5295096349859084,0.5964519624043243,0.7455221453856372,CARG,Baseline_TimeVarying
C(base_id)[T.Legal],0.3243523815681361,1.3831346123993984,0.2507573891425996,-0.16712307000865428,0.8158278331449265,0.8460954759518006,2.261046667180401,0.0,1.293490822652029,0.19584135613010117,2.3522426415715816,CARG,Baseline_TimeVarying
C(base_id)[T.Medical],0.13498637687827567,1.1445211922935898,0.23863693941597966,-0.3327334297579113,0.6027061835144626,0.7169612892288755,1.8270564663512427,0.0,0.5656558335378847,0.5716277646884322,0.8068521032165574,CARG,Baseline_TimeVarying
C(base_id)[T.STEM],0.22566130849190053,1.2531511617375273,0.2500444388286966,-0.2644167861468735,0.7157394031306745,0.7676535256175536,2.045698719224647,0.0,0.902484812495667,0.3667993856421743,1.4469368723440645,CARG,Baseline_TimeVarying
prompt_to_prompt_drift,0.874160075752411,2.396861266374461,3.095081030900037,-5.192087274044764,6.940407425549586,0.005560388639094476,1033.1910776621119,0.0,0.2824352794079219,0.7776097665842063,0.3628817559409475,CARG,Baseline_TimeVarying
context_to_prompt_drift,-0.1044820676721882,0.900790950540666,1.6067122742603108,-3.2535802587408393,3.044616123396463,0.03863563434769954,21.00196749129527,0.0,-0.06502848664692568,0.948151319185933,0.07681077203182364,CARG,Baseline_TimeVarying
cumulative_drift,0.35128950244828006,1.420898620003248,1.559184088205329,-2.7046551557020875,3.407234160598648,0.0668933876729578,30.181651110238402,0.0,0.22530341677141252,0.8217432418017176,0.283240408576289,CARG,Baseline_TimeVarying
C(adv_id)[T.p1],0.07734645931897395,1.0804163318632547,0.25008062708244233,-0.4128025629938051,0.567495481631753,0.6617929323451824,1.763843935323266,0.0,0.3092860899356098,0.7571039112316807,0.40143677363201125,mistral_large,Baseline_TimeVarying
C(adv_id)[T.p2],-0.009011918514976886,0.9910285671136754,0.25453389049776143,-0.5078891767354512,0.4898653397054974,0.6017644575685488,1.6320964265715314,0.0,-0.03540557407641614,0.9717563400299775,0.041333479716798266,mistral_large,Baseline_TimeVarying
C(adv_id)[T.p3],-0.10613477484914179,0.8993034364229898,0.25755426079347654,-0.6109318500691923,0.39866230037090866,0.5428447833641805,1.489830418467209,0.0,-0.4120870472969866,0.6802756221364762,0.5558087042237388,mistral_large,Baseline_TimeVarying
C(adv_id)[T.p4],0.12260451509032394,1.1304372616526217,0.24782923211282776,-0.36313185416703586,0.6083408843476837,0.6954947235756052,1.8373804418859294,0.0,0.49471369476909205,0.6208022332120318,0.6877943475457488,mistral_large,Baseline_TimeVarying
C(adv_id)[T.p5],-0.11327528480512783,0.8929048231497388,0.25738829889973275,-0.6177470806906344,0.3911965110803788,0.5391577492389182,1.478749075441307,0.0,-0.4400949277389449,0.6598683554659603,0.5997498611133698,mistral_large,Baseline_TimeVarying
C(adv_id)[T.p6],-0.10731248473275307,0.8982449412999773,0.2576367662453357,-0.6122712676669757,0.39764629820146963,0.5421181742336361,1.4883175162160769,0.0,-0.41652628348301923,0.6770249386031906,0.5627191176063049,mistral_large,Baseline_TimeVarying
C(adv_id)[T.p7],0.22521070341717064,1.2525866126685348,0.2435452949112597,-0.25212930321308447,0.7025507100474258,0.7771442443241829,2.018895763167928,0.0,0.9247179400416271,0.3551126450902877,1.493651361156917,mistral_large,Baseline_TimeVarying
C(adv_id)[T.p8],-0.09101528952401608,0.9130037513997652,0.25547395183016436,-0.5917350340992589,0.40970445505122677,0.5533663418687268,1.5063725185291277,0.0,-0.35626054582864797,0.7216454533217569,0.4706378843197118,mistral_large,Baseline_TimeVarying
C(base_id)[T.Humanities],0.07756008200733917,1.0806471579585886,0.16626142198634478,-0.2483063171043125,0.4034264811189908,0.7801209422868024,1.496945174399186,0.0,0.46649475916132405,0.6408613980497883,0.6419157223925299,mistral_large,Baseline_TimeVarying
C(base_id)[T.Legal],0.008979520086992624,1.009019956921321,0.17238110262851777,-0.3288812326802051,0.3468402728541903,0.7197284918951102,1.4145907587800213,0.0,0.052091093223504546,0.9584561099103197,0.06121572607635094,mistral_large,Baseline_TimeVarying
C(base_id)[T.Medical],0.0659708625960284,1.0681955922660535,0.15843092199667577,-0.24454803855493074,0.37648976374698756,0.7830583704692735,1.4571606234830465,0.0,0.41640143075991576,0.6771162816717552,0.5625244847419263,mistral_large,Baseline_TimeVarying
C(base_id)[T.STEM],0.022482419277175123,1.022737053549729,0.17024818766169228,-0.31119789697295813,0.3561627355273084,0.7325688883580215,1.4278398896355862,0.0,0.1320567319157073,0.8949394190375835,0.16013806928382543,mistral_large,Baseline_TimeVarying
prompt_to_prompt_drift,-0.8101118704479356,0.4448083025353999,5.23597617505461,-11.07243659746476,9.45221285656889,1.5534664721880757e-05,12736.317747865105,0.0,-0.15472031257657248,0.8770418157068816,0.1892824655870462,mistral_large,Baseline_TimeVarying
context_to_prompt_drift,-1.8854262287492753,0.1517643593088316,1.5234750468679095,-4.871382451955849,1.1005299944572982,0.007662764558233341,3.005758637288771,0.0,-1.237582612610227,0.21587086482265805,2.211759552834304,mistral_large,Baseline_TimeVarying
cumulative_drift,-1.315349905001091,0.26838039916408074,3.095169058258624,-7.381769785250751,4.751069975248568,0.0006224982223757644,115.70802303752178,0.0,-0.4249686786870121,0.6708595076201687,0.5759174281366533,mistral_large,Baseline_TimeVarying
C(adv_id)[T.p1],0.27105284683068603,1.3113443689473039,0.2651770949366606,-0.24868470877012744,0.7907904024314996,0.7798258068658267,2.205138684600718,0.0,1.0221578409531522,0.30670620087302397,1.7050707601105124,gpt_default,Baseline_TimeVarying
C(adv_id)[T.p2],-0.19992233125220407,0.8187943453398892,0.2941549432693593,-0.7764554259345711,0.376610763430163,0.4600337484775748,1.4573369501243423,0.0,-0.679649741833963,0.4967262658182815,1.0094770594794416,gpt_default,Baseline_TimeVarying
C(adv_id)[T.p3],0.2593569312665487,1.2960963395846365,0.2653160484905876,-0.26065296829548557,0.7793668308285829,0.7705482779037861,2.1800914616987157,0.0,0.9775395523265894,0.328302106532285,1.6069040879739378,gpt_default,Baseline_TimeVarying
C(adv_id)[T.p4],-0.01805792132122057,0.9821041459411393,0.28210113466891074,-0.5709659852701692,0.5348501426277281,0.5649794132245896,1.70719238771866,0.0,-0.06401222505685533,0.9489604925852058,0.07558006911394603,gpt_default,Baseline_TimeVarying
C(adv_id)[T.p5],0.24597272860324323,1.278864696639629,0.26831358546086437,-0.2799122354628608,0.7718576926693473,0.7558500753768119,2.1637821647313213,0.0,0.9167360205811133,0.3592809859174282,1.4768155086942218,gpt_default,Baseline_TimeVarying
C(adv_id)[T.p6],-0.34611230673045007,0.7074330331540125,0.302190826282496,-0.9383954427025423,0.24617082924164208,0.3912551232274148,1.279118065647912,0.0,-1.1453435267650882,0.2520668819933381,1.9881215138689767,gpt_default,Baseline_TimeVarying
C(adv_id)[T.p7],-0.20152884709590665,0.8174799952961344,0.293627636335411,-0.7770284391789368,0.37397074498712346,0.45977021855712,1.4534946278308025,0.0,-0.68634155017241,0.49249775335374424,1.021810951501708,gpt_default,Baseline_TimeVarying
C(adv_id)[T.p8],-0.017008915284326034,0.9831349196684989,0.2828352463711848,-0.5713558117303612,0.5373379811617092,0.564759212222728,1.7114448943072733,0.0,-0.060137184111785084,0.9520463749025485,0.07089624487052049,gpt_default,Baseline_TimeVarying
C(base_id)[T.Humanities],0.03584477849681513,1.0364949476999452,0.22255824277848454,-0.40036136181153614,0.47205091880516636,0.67007786173021,1.6032790187001593,0.0,0.16105796868863653,0.8720477441175922,0.19752097099058316,gpt_default,Baseline_TimeVarying
C(base_id)[T.Legal],0.3543979230429536,1.4253222422139455,0.2078012279713818,-0.05288499972415206,0.7616808458100592,0.9484890827167757,2.141873355390449,0.0,1.7054659710276636,0.08810755358714258,3.5045904810085133,gpt_default,Baseline_TimeVarying
C(base_id)[T.Medical],0.23896420329873533,1.269933076355218,0.19702254578074052,-0.14719289057391008,0.6251212971713808,0.8631274722047216,1.8684725841266132,0.0,1.2128774519271017,0.22517667758069973,2.1508706852360406,gpt_default,Baseline_TimeVarying
C(base_id)[T.STEM],0.3481035864853707,1.4163789598597043,0.20733929509211022,-0.0582739644750877,0.7544811374458291,0.9433914562845955,2.126507871752511,0.0,1.6789079288165136,0.0931699890452312,3.4239908660969345,gpt_default,Baseline_TimeVarying
prompt_to_prompt_drift,-0.3447057955568701,0.7084287456959618,5.128783254620125,-10.396936259124438,9.707524668010699,3.0525863223890063e-05,16440.85489237142,0.0,-0.06721005323169998,0.9464144819016493,0.07945594512360782,gpt_default,Baseline_TimeVarying
context_to_prompt_drift,-1.1769644915986743,0.30821290290819825,1.5890554694524324,-4.29145598116183,1.9375269979644811,0.01368498570366656,6.9415632267446785,0.0,-0.7406692303851676,0.45889402023911097,1.1237670874999754,gpt_default,Baseline_TimeVarying
cumulative_drift,0.30754404717468564,1.360080714895433,2.8760717886435274,-5.329453075518322,5.944541169867693,0.004846720077356312,381.66420208023925,0.0,0.1069319786762819,0.9148429433169115,0.12840400651398812,gpt_default,Baseline_TimeVarying
C(adv_id)[T.p1],0.09275123657332314,1.0971887608805997,0.23012847227092725,-0.35829228089491877,0.5437947540415651,0.6988687791598899,1.7225310571890495,0.0,0.4030411172422347,0.6869179766925413,0.5417902544810468,llama_4_scout,Baseline_TimeVarying
C(adv_id)[T.p2],0.036403251194888665,1.0370739634971349,0.23124432242366963,-0.4168272923848718,0.4896337947746492,0.6591347477047015,1.6317185666647644,0.0,0.1574233296339842,0.8749112282959257,0.19279145165013398,llama_4_scout,Baseline_TimeVarying
C(adv_id)[T.p3],-0.08319883969490137,0.9201681630716684,0.233012965962738,-0.5398958609127253,0.3734981815229226,0.5828089424051502,1.4528079216431842,0.0,-0.35705669575574617,0.7210493622519119,0.4718300667134348,llama_4_scout,Baseline_TimeVarying
C(adv_id)[T.p4],0.09048232183067076,1.094702155140525,0.22842218279600618,-0.3572169297195261,0.5381815733808676,0.699620712746878,1.7128892650479317,0.0,0.3961188038881344,0.6920173870180066,0.5311198086878912,llama_4_scout,Baseline_TimeVarying
C(adv_id)[T.p5],0.17591060405196152,1.1923314642845624,0.2276430375072706,-0.27026155079358954,0.6220827588975126,0.7631798579329675,1.862803775473641,0.0,0.7727475699595827,0.4396717878968798,1.1855011317410946,llama_4_scout,Baseline_TimeVarying
C(adv_id)[T.p6],-0.1185626886193916,0.8881961341221263,0.23733245232594102,-0.5837257475408054,0.3466003703020222,0.5578162078105705,1.4142514355505982,0.0,-0.49956374468571746,0.6173822916865233,0.6957639920159945,llama_4_scout,Baseline_TimeVarying
C(adv_id)[T.p7],-0.04277042130121337,0.9581313313634674,0.23141880152479594,-0.49634293763523635,0.41080209503280957,0.6087528410125035,1.5080268810137265,0.0,-0.18481826463279227,0.8533715815448001,0.22875402729073727,llama_4_scout,Baseline_TimeVarying
C(adv_id)[T.p8],-0.14942943735155084,0.8611992043724612,0.23710558616742552,-0.6141478467729633,0.3152889720698616,0.5411018005459737,1.3706553348434962,0.0,-0.6302231835484272,0.5285485731005655,0.9198920349137621,llama_4_scout,Baseline_TimeVarying
C(base_id)[T.Humanities],0.04444395941588487,1.0454463876425635,0.14315138666178776,-0.23612760277818662,0.32501552160995634,0.789679902154167,1.3840521285313274,0.0,0.3104682424131108,0.7562049059991148,0.40315088581924474,llama_4_scout,Baseline_TimeVarying
C(base_id)[T.Legal],-0.02956799367821234,0.9708648627238574,0.1501762938764953,-0.3239081210078462,0.26477213365142155,0.7233166969360293,1.3031340015577946,0.0,-0.19688855620933754,0.843914749218118,0.24483082710680346,llama_4_scout,Baseline_TimeVarying
C(base_id)[T.Medical],0.04794558521068591,1.0491135664775595,0.13663613831050048,-0.2198563248645285,0.31574749528590035,0.8026341082429059,1.371283956243449,0.0,0.35089973855768214,0.7256635676304886,0.4626272543898082,llama_4_scout,Baseline_TimeVarying
C(base_id)[T.STEM],-0.07393260219642257,0.9287342863829728,0.14466631428331775,-0.35747336796787776,0.20960816357503265,0.6994413262385547,1.2331947546506645,0.0,-0.5110560987378949,0.6093117755300346,0.7147474728078268,llama_4_scout,Baseline_TimeVarying
prompt_to_prompt_drift,0.4598900988714541,1.5838999030419074,4.669631698896998,-8.692419852033247,9.612200049776156,0.0001678533540969729,14946.015921771843,0.0,0.09848530430785014,0.9215469406909087,0.1178704408303852,llama_4_scout,Baseline_TimeVarying
context_to_prompt_drift,-0.743794397905358,0.4753069857525606,1.3090055392445326,-3.309398110388074,1.8218093145773584,0.036538159075094605,6.18303539159902,0.0,-0.5682133311174715,0.5698901204246173,0.8112443124516842,llama_4_scout,Baseline_TimeVarying
cumulative_drift,-1.577566232835592,0.20647700414894168,2.5150283389345693,-6.506931197244944,3.3517987315737603,0.0014930545898259313,28.554048547744287,0.0,-0.627255847742809,0.5304915402271078,0.9145983502877821,llama_4_scout,Baseline_TimeVarying
C(adv_id)[T.p1],0.08860806102966395,1.0926523193658524,0.20568317915744577,-0.31452356234462925,0.49173968440395716,0.7301366560108095,1.635158406562595,0.0,0.4307987721340913,0.6666146924506906,0.5850749795211754,claude_35,Baseline_TimeVarying
C(adv_id)[T.p2],-0.3556692133707034,0.7007043655392254,0.21945812256122585,-0.7857992297054832,0.07446080296407637,0.4557553030092766,1.0773031156057327,0.0,-1.6206700814706756,0.10508841337608998,3.2503244825457784,claude_35,Baseline_TimeVarying
C(adv_id)[T.p3],0.07032935417604122,1.0728614744786567,0.20548931322698938,-0.33242229895672815,0.47308100730881053,0.7171843926745876,1.6049313888831123,0.0,0.3422530985752695,0.7321604284119653,0.44976829348824515,claude_35,Baseline_TimeVarying
C(adv_id)[T.p4],0.10189665441543348,1.1072690344491039,0.20568670531388997,-0.3012418800984942,0.5050351889293612,0.7398987843098853,1.6570438290331846,0.0,0.4953973775793298,0.6203196454844622,0.6889162791922641,claude_35,Baseline_TimeVarying
C(adv_id)[T.p5],-0.20323325367539835,0.8160878637296615,0.21422433953598824,-0.6231052437778153,0.21663873642701859,0.5362765798696331,1.2418953695288064,0.0,-0.9486935710274721,0.34277648475877337,1.5446599541812704,claude_35,Baseline_TimeVarying
