Model,Term,Formula,Coefficient,Hazard_Ratio,SE,Z_Score,P_Value,Lower_CI,Upper_CI,AIC,Log_Likelihood,C_Index,N_Observations,N_Events,Type
claude_35,C(adv_id)[T.p3]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-1.4377199709640005,0.23746857715797684,3.0528383871799787,-0.47094532648748444,0.6376797785584385,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p4]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.9578440286984772,2.6060717962781057,2.97769663319978,0.3216728050866602,0.7477005821020369,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p5]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-3.650286418021475,0.025983685517067655,3.689708399591031,-0.9893156918378901,0.3225087089429801,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p6]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,4.335103515606075,76.33286012308928,3.256549985502772,1.331195140533606,0.18312480996509017,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p7]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,3.654164005396838,38.63520878454035,2.9098343467515613,1.2557979492805906,0.2091892353254089,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p8]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-2.999456895819674,0.04981411527680055,3.4643113895585618,-0.8658161921760382,0.3865909681039805,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p1]:prompt_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,2.882032220482439,17.850512521141503,7.677126611547262,0.375405065763477,0.7073592380066319,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p2]:prompt_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-1.0542087643428002,0.3484680385926089,8.91599076077681,-0.11823798303834848,0.9058790949149788,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p3]:prompt_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,6.904222240606021,996.4731954603456,7.535143748710906,0.9162694795022561,0.35952557169464905,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p4]:prompt_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-1.2742874391147299,0.27963015075590886,8.545495623905351,-0.14911802605691016,0.8814605021817403,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p5]:prompt_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.06517397317193062,0.9369044529586177,9.258800604485819,-0.007039137784256237,0.9943836270219916,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p6]:prompt_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-4.895758945964117,0.00747823149601418,8.428824894283366,-0.5808352893040333,0.5613514686862227,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p7]:prompt_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,1.6016794471715792,4.961357769723004,7.805909289726513,0.20518806813186724,0.8374251913690904,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(adv_id)[T.p8]:prompt_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,7.447276899582089,1715.186156171725,9.117980511571062,0.8167682405255433,0.4140608851574171,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(subject_cluster)[T.General_Knowledge]:context_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.8529897146003823,0.42613899158542945,1.5356275433429378,-0.5554665376367841,0.5785755920939517,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(subject_cluster)[T.Humanities]:context_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,1.5240775772037811,4.590906858446206,1.4142376389078344,1.0776672429541418,0.281182281925173,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(subject_cluster)[T.Law_Legal]:context_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,1.9308454143911713,6.895337195435914,1.4389996199379205,1.3417970287403338,0.17966181588723862,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(subject_cluster)[T.Medical_Health]:context_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.09217199699092936,1.0965534097489664,1.5273960983775732,0.06034583765719715,0.9518801952703814,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(subject_cluster)[T.STEM]:context_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.5823129574532924,0.5586048419757105,1.4703337905287261,-0.3960413351065645,0.692074534993957,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
claude_35,C(subject_cluster)[T.Social_Sciences]:context_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-1.1218998585767628,0.32566049763142846,1.640264893934639,-0.6839748035365001,0.49399107651264507,,,5761.9918208731215,-2838.9959104365607,0.4819558539848141,4744,453,combined
deepseek_r1,C(adv_id)[T.p1],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.014032307563851215,1.0141312225184589,0.24436459003483782,0.057423653573746916,0.9542077212604623,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p2],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.01521087673998263,1.0153271509216166,0.24373717656775667,0.06240688004258615,0.9502388161599437,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p3],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.23630412301255413,0.7895405199750128,0.253013991277095,-0.9339567421540708,0.3503262073333234,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p4],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.031783400180900714,1.0322938864190319,0.24276879811595636,0.13092044952877205,0.8958382375331638,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p5],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.09395337340144137,0.9103252066192076,0.2466491741426166,-0.38091906744887777,0.7032633034688187,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p6],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.07135011108761433,1.0739571643652663,0.2426902907986667,0.2939965618435293,0.768760530592497,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p7],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.04350782422882876,1.0444681664379944,0.24326090340665874,0.1788525143972553,0.8580535094918449,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p8],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.15771868906489364,1.1708367791865377,0.2393453057954524,0.6589587731446134,0.5099222428845696,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-1.4232525763261983,0.24092910079971033,3.042709320529609,-0.46775831221316577,0.6399574355209565,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,prompt_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-1.2590237096806338,0.28393109040528897,5.308696788097023,-0.2371624826084574,0.8125307406097325,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(subject_cluster)[T.General_Knowledge],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.12293802935123453,0.8843184626516506,0.20108383968586988,-0.6113769736209854,0.5409500430728662,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(subject_cluster)[T.Humanities],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.16617845584385177,0.8468950873258176,0.20391145329361965,-0.8149540065538411,0.4150986375770007,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(subject_cluster)[T.Law_Legal],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.021068039791667666,1.0212915377370515,0.19059541764083762,0.11053801844999633,0.9119827002301732,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(subject_cluster)[T.Medical_Health],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.08998305536457596,0.9139466716331702,0.18570215892628308,-0.4845557848376761,0.6279914842214116,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(subject_cluster)[T.STEM],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.07429600640715661,1.0771255943893663,0.19107203225862046,0.3888376835108721,0.6973962227342247,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(subject_cluster)[T.Social_Sciences],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.030035152664301904,0.9704114204020315,0.1941903579008879,-0.1546686096517286,0.8770825780141275,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,context_to_prompt_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,1.2638996862051701,3.5391963663029116,1.7967538192349117,0.7034350909260124,0.48178464446982017,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(difficulty_level)[T.elementary],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.038339004923877,1.0390834275755236,0.13186901148380328,0.29073551467841224,0.7712536074965434,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(difficulty_level)[T.high_school],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.05465263243655001,0.9468139833032306,0.14251307641316965,-0.38349205428772537,0.7013549605482967,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(difficulty_level)[T.professional],C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.06570001187720509,0.9364117345590538,0.13635092360173923,-0.4818450080257986,0.6299160537887856,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p1]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,0.10455535840688986,1.1102168520013178,5.866451963629283,0.01782258834728558,0.9857803847256065,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p2]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,2.932558326602259,18.775603230765466,6.058696490769583,0.48402462989687767,0.6283683894998835,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p3]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-2.4724945009935557,0.08437412493419075,6.431300403618858,-0.3844470551557966,0.7006471301214272,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
deepseek_r1,C(adv_id)[T.p4]:cumulative_drift,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,-0.07734137852298761,0.925573828640959,6.1355740283255304,-0.012605402227392728,0.9899426105275286,,,4335.019315336801,-2125.5096576684005,0.551973594531965,4184,344,combined
