conversation_id,model,prompt0_id,model_prompt0_interaction,time_to_failure,censored,avg_prompt_to_prompt_drift,avg_context_to_prompt_drift,avg_prompt_complexity
60,llama_4_scout,-7321508789006103925,llama_4_scout_-7321508789006103925,0,0,,0.10881263017654419,25.0
61,llama_4_scout,6203118266234198273,llama_4_scout_6203118266234198273,0,0,,0.06693059206008911,67.0
62,llama_4_scout,6404077728048152121,llama_4_scout_6404077728048152121,9,1,0.03823106735944748,0.1158389581574334,51.111111111111114
63,llama_4_scout,-151218354502148047,llama_4_scout_-151218354502148047,0,0,,0.037487030029296875,60.0
64,llama_4_scout,-2134257059846673757,llama_4_scout_-2134257059846673757,0,0,,0.04781597852706909,60.0
65,llama_4_scout,3403846049252743026,llama_4_scout_3403846049252743026,8,0,0.0553327277302742,0.14677906698650783,35.111111111111114
66,llama_4_scout,-311383445613208455,llama_4_scout_-311383445613208455,0,0,,0.04646807909011841,41.0
67,llama_4_scout,4070865789946883419,llama_4_scout_4070865789946883419,0,0,,0.034061968326568604,57.0
68,llama_4_scout,-3641511282237825321,llama_4_scout_-3641511282237825321,0,0,,0.05486154556274414,55.0
69,llama_4_scout,5615746080009328257,llama_4_scout_5615746080009328257,8,0,0.04419931024312973,0.16037401888105604,54.333333333333336
70,llama_4_scout,3777543977150283510,llama_4_scout_3777543977150283510,9,1,0.03853284567594528,0.11071530977884929,41.333333333333336
71,llama_4_scout,4843915009723578836,llama_4_scout_4843915009723578836,7,0,0.05113503336906433,0.17863530582851833,36.333333333333336
72,llama_4_scout,-3530503404165599757,llama_4_scout_-3530503404165599757,0,0,,0.03086191415786743,69.0
73,llama_4_scout,7983927560838231629,llama_4_scout_7983927560838231629,0,0,,0.10323888063430786,15.0
74,llama_4_scout,7878839138085561255,llama_4_scout_7878839138085561255,0,0,,0.04949408769607544,72.0
75,llama_4_scout,3948699654524044352,llama_4_scout_3948699654524044352,1,0,0.045809343457221985,0.08771524164411756,69.55555555555556
76,llama_4_scout,8644418009426682492,llama_4_scout_8644418009426682492,3,0,0.025262653827667236,0.15252143144607544,54.111111111111114
77,llama_4_scout,3265770017066248228,llama_4_scout_3265770017066248228,0,0,,0.049187541007995605,68.0
78,llama_4_scout,3692634202956590190,llama_4_scout_3692634202956590190,7,0,0.032834336161613464,0.08358441458808051,140.0
79,llama_4_scout,-7680338987810916399,llama_4_scout_-7680338987810916399,9,1,0.0221434086561203,0.04197709427939521,195.33333333333334
80,llama_4_scout,-6717680842001803009,llama_4_scout_-6717680842001803009,1,0,0.06009244918823242,0.15825149085786608,80.0
81,llama_4_scout,8309777024972098697,llama_4_scout_8309777024972098697,3,0,0.018872246146202087,0.04746752315097385,73.55555555555556
82,llama_4_scout,1389971766102188884,llama_4_scout_1389971766102188884,1,0,0.03959978371858597,0.09748007191552056,81.33333333333333
83,llama_4_scout,-7754585739175752398,llama_4_scout_-7754585739175752398,3,0,0.05132090300321579,0.0912206040488349,96.0
84,llama_4_scout,8243921215658321893,llama_4_scout_8243921215658321893,2,0,0.03800797462463379,0.14809465408325195,61.0
85,llama_4_scout,1048346455292512245,llama_4_scout_1048346455292512245,3,0,0.027693219482898712,0.051904777685801186,119.11111111111111
86,llama_4_scout,-5233211019585965150,llama_4_scout_-5233211019585965150,1,0,0.04402463883161545,0.10960328578948975,94.77777777777777
87,llama_4_scout,6383221180352866958,llama_4_scout_6383221180352866958,3,0,0.02468477189540863,0.03585313426123725,147.11111111111111
88,llama_4_scout,1661292119681292962,llama_4_scout_1661292119681292962,0,0,,0.028145968914031982,172.0
89,llama_4_scout,2627323993925601037,llama_4_scout_2627323993925601037,0,0,,0.12149018049240112,57.0
90,llama_4_scout,809417145234092992,llama_4_scout_809417145234092992,9,1,0.093509241938591,0.19950609736972386,48.44444444444444
91,llama_4_scout,-3802428168408217546,llama_4_scout_-3802428168408217546,9,1,0.07145952433347702,0.12405739890204535,37.666666666666664
92,llama_4_scout,4789669741661937276,llama_4_scout_4789669741661937276,6,0,0.04836277663707733,0.09169481860266791,98.44444444444444
93,llama_4_scout,4937486844873516292,llama_4_scout_4937486844873516292,9,1,0.05841575562953949,0.14335089921951294,25.11111111111111
94,llama_4_scout,8269093535601741635,llama_4_scout_8269093535601741635,6,0,0.06879857927560806,0.1935793095164829,29.11111111111111
95,llama_4_scout,-5233284501476748157,llama_4_scout_-5233284501476748157,9,1,0.04275311529636383,0.16493305895063612,66.33333333333333
96,llama_4_scout,-6941087873284800826,llama_4_scout_-6941087873284800826,2,0,0.06239538639783859,0.20199382967419094,41.0
97,llama_4_scout,-7185626011081092824,llama_4_scout_-7185626011081092824,4,0,0.05131574720144272,0.1399377319547865,70.55555555555556
98,llama_4_scout,-9154570889884390296,llama_4_scout_-9154570889884390296,0,0,,0.12130779027938843,57.0
99,llama_4_scout,-593448559785925697,llama_4_scout_-593448559785925697,0,0,,0.04475885629653931,98.0
100,llama_4_scout,174843330892674010,llama_4_scout_174843330892674010,3,0,0.11267782002687454,0.1776620348294576,32.55555555555556
101,llama_4_scout,7982941100579295935,llama_4_scout_7982941100579295935,9,1,0.10100802779197693,0.18983646233876547,32.55555555555556
102,llama_4_scout,1424030384899759682,llama_4_scout_1424030384899759682,0,0,,0.08179086446762085,114.0
103,llama_4_scout,-2222793510994483505,llama_4_scout_-2222793510994483505,3,0,0.02208249270915985,0.1429100301530626,46.666666666666664
104,llama_4_scout,7368637815087365726,llama_4_scout_7368637815087365726,2,0,0.07179209589958191,0.2614929874738057,31.11111111111111
105,llama_4_scout,5952003845049626295,llama_4_scout_5952003845049626295,3,0,0.061444856226444244,0.132638951142629,33.55555555555556
106,llama_4_scout,2339061096340173587,llama_4_scout_2339061096340173587,8,0,0.057334303855895996,0.1443661650021871,46.111111111111114
107,llama_4_scout,-7949082250652009670,llama_4_scout_-7949082250652009670,8,0,0.137205608189106,0.2101883755789863,24.444444444444443
108,llama_4_scout,-7684655717468967023,llama_4_scout_-7684655717468967023,0,0,,0.06924140453338623,65.0
109,llama_4_scout,8338750070587551340,llama_4_scout_8338750070587551340,3,0,0.040147483348846436,0.12687348657184178,37.333333333333336
110,llama_4_scout,-5421565375046774029,llama_4_scout_-5421565375046774029,0,0,,0.03946429491043091,57.0
111,llama_4_scout,1363434420230975149,llama_4_scout_1363434420230975149,1,0,0.04069461673498154,0.17190666331185234,44.333333333333336
112,llama_4_scout,8745976094069027321,llama_4_scout_8745976094069027321,0,0,,0.1955496072769165,29.0
113,llama_4_scout,-8914058705468794216,llama_4_scout_-8914058705468794216,0,0,,0.15891575813293457,29.0
114,llama_4_scout,-2739473290761885648,llama_4_scout_-2739473290761885648,0,0,,0.2425476312637329,28.0
115,llama_4_scout,705307653927422450,llama_4_scout_705307653927422450,0,0,,0.11268818378448486,33.0
116,llama_4_scout,7741916842608171780,llama_4_scout_7741916842608171780,6,0,0.05890265107154846,0.19115611579683092,47.77777777777778
117,llama_4_scout,-3520127779941718703,llama_4_scout_-3520127779941718703,1,0,0.049156367778778076,0.20522197087605795,36.55555555555556
118,llama_4_scout,-6591907334564677946,llama_4_scout_-6591907334564677946,1,0,0.05761159211397171,0.2329331768883599,26.11111111111111
119,llama_4_scout,-8859656383684555879,llama_4_scout_-8859656383684555879,9,1,0.050459809601306915,0.12299344937006633,62.55555555555556
120,llama_4_scout,-1665917397531399907,llama_4_scout_-1665917397531399907,0,0,,0.05117732286453247,98.0
121,llama_4_scout,2427469419026311631,llama_4_scout_2427469419026311631,1,0,0.02008114755153656,0.0686901675330268,109.0
122,llama_4_scout,8452933566689066313,llama_4_scout_8452933566689066313,0,0,,0.0338858962059021,124.0
123,llama_4_scout,-4318723799412118311,llama_4_scout_-4318723799412118311,0,0,,0.0601465106010437,89.0
124,llama_4_scout,-1606887462353673591,llama_4_scout_-1606887462353673591,3,0,0.030037827789783478,0.056806710031297475,107.0
125,llama_4_scout,-6664918162259985182,llama_4_scout_-6664918162259985182,0,0,,0.07456916570663452,67.0
126,llama_4_scout,-2773840150076670527,llama_4_scout_-2773840150076670527,0,0,,0.10935789346694946,35.0
127,llama_4_scout,-1897136258363890524,llama_4_scout_-1897136258363890524,0,0,,0.060994863510131836,66.0
128,llama_4_scout,5655407423302068992,llama_4_scout_5655407423302068992,9,1,0.01958179473876953,0.10464437802632649,88.0
129,llama_4_scout,-5327276611327029131,llama_4_scout_-5327276611327029131,0,0,,0.04842972755432129,98.0
130,llama_4_scout,5849461330792274016,llama_4_scout_5849461330792274016,2,0,0.02773914486169815,0.1289316945605808,51.111111111111114
131,llama_4_scout,7172242558411888738,llama_4_scout_7172242558411888738,6,0,0.039245493710041046,0.13814360565609402,69.0
132,llama_4_scout,-5309504401334316294,llama_4_scout_-5309504401334316294,9,1,0.053276024758815765,0.13855950037638345,74.66666666666667
133,llama_4_scout,-4117967201500970148,llama_4_scout_-4117967201500970148,1,0,0.028385266661643982,0.1354320314195421,59.111111111111114
134,llama_4_scout,-5771416211721846542,llama_4_scout_-5771416211721846542,9,1,0.05841687321662903,0.09959541426764594,89.22222222222223
135,llama_4_scout,184186721952554248,llama_4_scout_184186721952554248,0,0,,0.07356917858123779,38.0
136,llama_4_scout,3539044314942278142,llama_4_scout_3539044314942278142,0,0,,0.17490309476852417,16.0
137,llama_4_scout,-6619993107624355508,llama_4_scout_-6619993107624355508,2,0,0.06052801012992859,0.10622753699620564,31.333333333333332
138,llama_4_scout,-6123028717697327055,llama_4_scout_-6123028717697327055,0,0,,0.09520632028579712,39.0
139,llama_4_scout,578221359951139746,llama_4_scout_578221359951139746,0,0,,0.060278356075286865,37.0
140,llama_4_scout,-7863210689691682795,llama_4_scout_-7863210689691682795,3,0,0.04907297343015671,0.16335342990027535,53.44444444444444
141,llama_4_scout,-3733792378923713845,llama_4_scout_-3733792378923713845,0,0,,0.0594823956489563,29.0
142,llama_4_scout,1176243391368747089,llama_4_scout_1176243391368747089,6,0,0.06584452837705612,0.23019104533725315,34.333333333333336
143,llama_4_scout,-1030376708537586730,llama_4_scout_-1030376708537586730,0,0,,0.13341665267944336,62.0
144,llama_4_scout,-7397982257644612852,llama_4_scout_-7397982257644612852,3,0,0.07188257575035095,0.13638943433761597,50.333333333333336
145,llama_4_scout,7429025823017345201,llama_4_scout_7429025823017345201,0,0,,0.16569477319717407,32.0
146,llama_4_scout,7327417868890456436,llama_4_scout_7327417868890456436,3,0,0.04620044678449631,0.059996565183003746,51.22222222222222
147,llama_4_scout,2995851456965408370,llama_4_scout_2995851456965408370,6,0,0.07392609119415283,0.22470112641652426,29.333333333333332
148,llama_4_scout,730296947999822839,llama_4_scout_730296947999822839,5,0,0.08235865831375122,0.10989412996504042,49.22222222222222
149,llama_4_scout,9072725104965805410,llama_4_scout_9072725104965805410,0,0,,0.06853699684143066,28.0
150,llama_4_scout,-7622116864887255387,llama_4_scout_-7622116864887255387,2,0,0.04949280619621277,0.1866742041375902,29.333333333333332
151,llama_4_scout,-5202267461478257294,llama_4_scout_-5202267461478257294,0,0,,0.04328542947769165,93.0
152,llama_4_scout,-3961534004217089259,llama_4_scout_-3961534004217089259,0,0,,0.032040536403656006,178.0
153,llama_4_scout,6618161847119501183,llama_4_scout_6618161847119501183,3,0,0.032939791679382324,0.05370006296369764,147.66666666666666
154,llama_4_scout,-7425635312226979800,llama_4_scout_-7425635312226979800,9,1,0.03580595552921295,0.1017859313223097,36.55555555555556
155,llama_4_scout,-1121863108536844865,llama_4_scout_-1121863108536844865,0,0,,0.1365196704864502,33.0
156,llama_4_scout,437087148452527747,llama_4_scout_437087148452527747,0,0,,0.09944981336593628,88.0
157,llama_4_scout,-157761989016607234,llama_4_scout_-157761989016607234,0,0,,0.14193248748779297,30.0
158,llama_4_scout,-2348376544736582878,llama_4_scout_-2348376544736582878,6,0,0.01628105342388153,0.12045274178187053,61.0
159,llama_4_scout,-7287378194577942379,llama_4_scout_-7287378194577942379,0,0,,0.062414586544036865,92.0
160,llama_4_scout,-3139345656340799025,llama_4_scout_-3139345656340799025,0,0,,0.03850024938583374,83.0
161,llama_4_scout,7160369001658418300,llama_4_scout_7160369001658418300,0,0,,0.05413651466369629,52.0
162,llama_4_scout,2147102240867018674,llama_4_scout_2147102240867018674,0,0,,0.10045832395553589,77.0
163,llama_4_scout,-6013595977712185293,llama_4_scout_-6013595977712185293,2,0,0.022411957383155823,0.04272509283489651,163.66666666666666
164,llama_4_scout,-6035892624140798989,llama_4_scout_-6035892624140798989,3,0,0.03257697820663452,0.16737598843044704,37.111111111111114
165,llama_4_scout,5293850298403889529,llama_4_scout_5293850298403889529,1,0,0.07340417057275772,0.22366354862848917,38.111111111111114
166,llama_4_scout,-7943651679138058744,llama_4_scout_-7943651679138058744,1,0,0.05975766479969025,0.18368268675274319,47.55555555555556
167,llama_4_scout,-481185166503284354,llama_4_scout_-481185166503284354,2,0,0.03109065443277359,0.10041275951597425,105.88888888888889
168,llama_4_scout,8422481580945080035,llama_4_scout_8422481580945080035,0,0,,0.07730978727340698,41.0
169,llama_4_scout,3332129417920600616,llama_4_scout_3332129417920600616,1,0,0.04478519409894943,0.12918690178129408,35.111111111111114
170,llama_4_scout,-3402499898750552993,llama_4_scout_-3402499898750552993,1,0,0.060984037816524506,0.15952887800004747,31.11111111111111
171,llama_4_scout,-9219913052180966062,llama_4_scout_-9219913052180966062,8,0,0.06111074239015579,0.1388770209418403,34.333333333333336
172,llama_4_scout,-669775076418910995,llama_4_scout_-669775076418910995,7,0,0.10127273201942444,0.1519758833779229,33.333333333333336
173,llama_4_scout,-3651417705167676522,llama_4_scout_-3651417705167676522,1,0,0.06221991032361984,0.17607674333784315,37.77777777777778
174,llama_4_scout,-8129242363395179615,llama_4_scout_-8129242363395179615,2,0,0.06440841406583786,0.16933704084820217,30.11111111111111
175,llama_4_scout,3645691031649445944,llama_4_scout_3645691031649445944,6,0,0.03869560360908508,0.05929778019587199,108.11111111111111
176,llama_4_scout,-5736934007639601054,llama_4_scout_-5736934007639601054,0,0,,0.1099051833152771,35.0
177,llama_4_scout,7390895425721116791,llama_4_scout_7390895425721116791,0,0,,0.10563433170318604,36.0
178,llama_4_scout,5543938035033621562,llama_4_scout_5543938035033621562,2,0,0.062116578221321106,0.1560480064815945,33.111111111111114
179,llama_4_scout,-968920006044202602,llama_4_scout_-968920006044202602,0,0,,0.15056484937667847,34.0
180,llama_4_scout,5469057266130065276,llama_4_scout_5469057266130065276,9,1,0.04533983767032623,0.1405940916803148,54.111111111111114
181,llama_4_scout,-2221298942965201076,llama_4_scout_-2221298942965201076,7,0,0.039680108428001404,0.14291592439015707,46.666666666666664
182,llama_4_scout,3078248885538601202,llama_4_scout_3078248885538601202,1,0,0.04126571863889694,0.10818052291870117,39.77777777777778
183,llama_4_scout,7254317358114034090,llama_4_scout_7254317358114034090,2,0,0.060221053659915924,0.2705713775422838,28.22222222222222
184,llama_4_scout,8034992331195463957,llama_4_scout_8034992331195463957,1,0,0.06239142268896103,0.1136146518919203,34.55555555555556
185,llama_4_scout,455538085215172904,llama_4_scout_455538085215172904,3,0,0.09625855088233948,0.14435936344994438,30.77777777777778
186,llama_4_scout,308844081478824950,llama_4_scout_308844081478824950,6,0,0.0502048134803772,0.10524739159478082,48.111111111111114
187,llama_4_scout,-8425833987454773666,llama_4_scout_-8425833987454773666,0,0,,0.10310667753219604,22.0
188,llama_4_scout,-698223018421546442,llama_4_scout_-698223018421546442,0,0,,0.10971355438232422,41.0
189,llama_4_scout,-3795629264617098453,llama_4_scout_-3795629264617098453,4,0,0.03319206088781357,0.10498762130737305,81.44444444444444
190,llama_4_scout,4868259670084290209,llama_4_scout_4868259670084290209,7,0,0.04505104571580887,0.1716959277788798,77.33333333333333
191,llama_4_scout,8677649569577561570,llama_4_scout_8677649569577561570,0,0,,0.054980695247650146,50.0
192,llama_4_scout,8999857608943025829,llama_4_scout_8999857608943025829,2,0,0.04475833475589752,0.1486923032336765,28.11111111111111
193,llama_4_scout,-1851424445824463831,llama_4_scout_-1851424445824463831,4,0,0.12179825454950333,0.2372405065430535,35.333333333333336
194,llama_4_scout,-5802708885951655644,llama_4_scout_-5802708885951655644,6,0,0.07319187372922897,0.13938656118181017,38.22222222222222
195,llama_4_scout,-7342842263678399024,llama_4_scout_-7342842263678399024,9,1,0.07981383055448532,0.1676783429251777,31.333333333333332
196,llama_4_scout,8714541432347281353,llama_4_scout_8714541432347281353,0,0,,0.04530400037765503,118.0
197,llama_4_scout,-3668936547519238091,llama_4_scout_-3668936547519238091,1,0,0.09603259712457657,0.22398670514424643,35.888888888888886
198,llama_4_scout,4960131355008836453,llama_4_scout_4960131355008836453,0,0,,0.07745194435119629,45.0
199,llama_4_scout,-5712186306387546676,llama_4_scout_-5712186306387546676,0,0,,0.12423813343048096,31.0
200,llama_4_scout,6760529312442328829,llama_4_scout_6760529312442328829,2,0,0.04062047600746155,0.1491664383146498,74.77777777777777
201,llama_4_scout,6269887458366159507,llama_4_scout_6269887458366159507,6,0,0.027135230600833893,0.08413908216688368,102.33333333333333
202,llama_4_scout,-1868991801877514252,llama_4_scout_-1868991801877514252,0,0,,0.06227618455886841,57.0
203,llama_4_scout,7120225074148741877,llama_4_scout_7120225074148741877,3,0,0.025899671018123627,0.09470699893103705,66.33333333333333
204,llama_4_scout,-4582594627304211305,llama_4_scout_-4582594627304211305,0,0,,0.05041348934173584,38.0
205,llama_4_scout,4818017296434669837,llama_4_scout_4818017296434669837,0,0,,0.07835829257965088,91.0
206,llama_4_scout,-4478072872235139464,llama_4_scout_-4478072872235139464,0,0,,0.06929147243499756,49.0
207,llama_4_scout,-1037537758938675655,llama_4_scout_-1037537758938675655,1,0,0.08014648407697678,0.22888645198610094,28.555555555555557
208,llama_4_scout,6142779911027934248,llama_4_scout_6142779911027934248,0,0,,0.057726144790649414,53.0
209,llama_4_scout,6553991521863672073,llama_4_scout_6553991521863672073,6,0,0.06347732245922089,0.15813374519348145,64.33333333333333
210,llama_4_scout,-2764209407143173999,llama_4_scout_-2764209407143173999,4,0,0.08581346273422241,0.1512923969162835,35.44444444444444
211,llama_4_scout,5478432026277049877,llama_4_scout_5478432026277049877,9,1,0.07439958304166794,0.12925365898344252,64.88888888888889
212,llama_4_scout,-8664060077933191065,llama_4_scout_-8664060077933191065,6,0,0.05478575825691223,0.16792181465360853,34.55555555555556
213,llama_4_scout,-4119428755444826376,llama_4_scout_-4119428755444826376,6,0,0.0687423050403595,0.22809529966778225,35.333333333333336
214,llama_4_scout,4178077689537425404,llama_4_scout_4178077689537425404,9,1,0.04790053516626358,0.12237766716215345,38.22222222222222
215,llama_4_scout,4619333360613771346,llama_4_scout_4619333360613771346,0,0,,0.26336365938186646,17.0
216,llama_4_scout,2025492212201560094,llama_4_scout_2025492212201560094,3,0,0.03896920382976532,0.12227023310131496,40.666666666666664
217,llama_4_scout,-145514456942682794,llama_4_scout_-145514456942682794,1,0,0.08455223590135574,0.19877239730623034,33.44444444444444
218,llama_4_scout,9190025707508531612,llama_4_scout_9190025707508531612,0,0,,0.2764975428581238,22.0
219,llama_4_scout,-2544816471581413726,llama_4_scout_-2544816471581413726,8,0,0.0923839882016182,0.2861631777551439,34.666666666666664
220,llama_4_scout,1968521898368731602,llama_4_scout_1968521898368731602,6,0,0.10221423208713531,0.29109164741304183,25.22222222222222
221,llama_4_scout,-5307959709917336269,llama_4_scout_-5307959709917336269,1,0,0.0775773823261261,0.16278128491507637,39.77777777777778
222,llama_4_scout,8232243152145413650,llama_4_scout_8232243152145413650,4,0,0.04826514422893524,0.12676862875620523,42.77777777777778
223,llama_4_scout,-282394128894161934,llama_4_scout_-282394128894161934,6,0,0.055545806884765625,0.13848166333304512,44.0
224,llama_4_scout,-1566498382802897107,llama_4_scout_-1566498382802897107,6,0,0.049850091338157654,0.2748881114853753,31.555555555555557
225,llama_4_scout,-3622459144841644530,llama_4_scout_-3622459144841644530,4,0,0.06374328583478928,0.16792084773381552,66.11111111111111
226,llama_4_scout,-1957063771944056004,llama_4_scout_-1957063771944056004,9,1,0.040945298969745636,0.11713928646511501,49.22222222222222
227,llama_4_scout,-7081787720199437945,llama_4_scout_-7081787720199437945,4,0,0.048268310725688934,0.11838315592871772,48.333333333333336
228,llama_4_scout,-7424306111504383062,llama_4_scout_-7424306111504383062,2,0,0.09142521023750305,0.2589643597602844,29.11111111111111
229,llama_4_scout,-219644579307221145,llama_4_scout_-219644579307221145,9,1,0.07167479395866394,0.17477428250842625,44.111111111111114
