conversation_id,model,prompt0_id,model_prompt0_interaction,round,prompt_to_prompt_drift,context_to_prompt_drift,cumulative_drift,prompt_complexity,confidence,failure,censored
14,llama_4_scout,-3324111638340831616,llama_4_scout_-3324111638340831616,8,,,,,,0,0
15,llama_4_scout,6426691030127866090,llama_4_scout_6426691030127866090,0,,0.11115288734436035,0.0,22.0,,0,0
15,llama_4_scout,6426691030127866090,llama_4_scout_6426691030127866090,1,0.02691042423248291,0.14491534233093262,0.02691042423248291,25.0,,0,0
15,llama_4_scout,6426691030127866090,llama_4_scout_6426691030127866090,2,0.04585468769073486,0.1745150089263916,0.07276511192321777,38.0,,0,0
15,llama_4_scout,6426691030127866090,llama_4_scout_6426691030127866090,3,0.04213792085647583,0.1505616307258606,0.1149030327796936,32.0,,0,0
15,llama_4_scout,6426691030127866090,llama_4_scout_6426691030127866090,4,0.060333430767059326,0.19678020477294922,0.17523646354675293,32.0,,0,0
15,llama_4_scout,6426691030127866090,llama_4_scout_6426691030127866090,5,0.08176440000534058,0.1294933557510376,0.2570008635520935,31.0,,0,0
15,llama_4_scout,6426691030127866090,llama_4_scout_6426691030127866090,6,0.0983012318611145,0.1790614128112793,0.355302095413208,29.0,,0,0
15,llama_4_scout,6426691030127866090,llama_4_scout_6426691030127866090,7,0.06324183940887451,0.17520755529403687,0.4185439348220825,32.0,,0,0
15,llama_4_scout,6426691030127866090,llama_4_scout_6426691030127866090,8,0.06659233570098877,0.12737172842025757,0.4851362705230713,39.0,,0,1
16,llama_4_scout,5892786066623401331,llama_4_scout_5892786066623401331,0,,0.1286412477493286,0.0,37.0,,0,0
16,llama_4_scout,5892786066623401331,llama_4_scout_5892786066623401331,1,0.029411017894744873,0.17392492294311523,0.029411017894744873,40.0,,0,0
16,llama_4_scout,5892786066623401331,llama_4_scout_5892786066623401331,2,0.0389249324798584,0.20202308893203735,0.06833595037460327,53.0,,0,0
16,llama_4_scout,5892786066623401331,llama_4_scout_5892786066623401331,3,0.030567407608032227,0.1717778444290161,0.0989033579826355,47.0,,0,0
16,llama_4_scout,5892786066623401331,llama_4_scout_5892786066623401331,4,0.07480013370513916,0.24694019556045532,0.17370349168777466,47.0,,0,0
16,llama_4_scout,5892786066623401331,llama_4_scout_5892786066623401331,5,0.11078763008117676,0.17420727014541626,0.2844911217689514,46.0,,0,0
16,llama_4_scout,5892786066623401331,llama_4_scout_5892786066623401331,6,0.07583975791931152,0.24227678775787354,0.36033087968826294,47.0,,0,0
16,llama_4_scout,5892786066623401331,llama_4_scout_5892786066623401331,7,0.034596145153045654,0.22577768564224243,0.3949270248413086,50.0,,1,0
16,llama_4_scout,5892786066623401331,llama_4_scout_5892786066623401331,8,0.05756479501724243,0.17050564289093018,0.452491819858551,54.0,,0,0
17,llama_4_scout,-5463727270396169906,llama_4_scout_-5463727270396169906,0,,0.09219413995742798,0.0,26.0,,0,0
17,llama_4_scout,-5463727270396169906,llama_4_scout_-5463727270396169906,1,0.03349083662033081,0.10896891355514526,0.03349083662033081,29.0,,0,0
17,llama_4_scout,-5463727270396169906,llama_4_scout_-5463727270396169906,2,0.02445322275161743,0.11828893423080444,0.05794405937194824,42.0,,0,0
17,llama_4_scout,-5463727270396169906,llama_4_scout_-5463727270396169906,3,0.025804460048675537,0.11181163787841797,0.08374851942062378,36.0,,1,0
17,llama_4_scout,-5463727270396169906,llama_4_scout_-5463727270396169906,4,0.05748790502548218,0.16256314516067505,0.14123642444610596,36.0,,0,0
17,llama_4_scout,-5463727270396169906,llama_4_scout_-5463727270396169906,5,0.07763671875,0.10666847229003906,0.21887314319610596,35.0,,0,0
17,llama_4_scout,-5463727270396169906,llama_4_scout_-5463727270396169906,6,0.05832314491271973,0.09917479753494263,0.2771962881088257,35.0,,0,0
17,llama_4_scout,-5463727270396169906,llama_4_scout_-5463727270396169906,7,0.0280572772026062,0.1097186803817749,0.3052535653114319,38.0,,0,0
17,llama_4_scout,-5463727270396169906,llama_4_scout_-5463727270396169906,8,0.055503785610198975,0.11804145574569702,0.36075735092163086,43.0,,0,0
18,llama_4_scout,3534595325443628912,llama_4_scout_3534595325443628912,0,,0.11465871334075928,0.0,18.0,,0,0
18,llama_4_scout,3534595325443628912,llama_4_scout_3534595325443628912,1,0.03904980421066284,0.1080891489982605,0.03904980421066284,21.0,,0,0
18,llama_4_scout,3534595325443628912,llama_4_scout_3534595325443628912,2,0.039221346378326416,0.14759397506713867,0.07827115058898926,34.0,,0,0
18,llama_4_scout,3534595325443628912,llama_4_scout_3534595325443628912,3,0.0467146635055542,0.14162224531173706,0.12498581409454346,28.0,,0,0
18,llama_4_scout,3534595325443628912,llama_4_scout_3534595325443628912,4,0.08102560043334961,0.23515784740447998,0.20601141452789307,28.0,,0,0
18,llama_4_scout,3534595325443628912,llama_4_scout_3534595325443628912,5,0.11683255434036255,0.15890544652938843,0.3228439688682556,27.0,,0,0
18,llama_4_scout,3534595325443628912,llama_4_scout_3534595325443628912,6,0.12224119901657104,0.1549554467201233,0.44508516788482666,25.0,,0,0
18,llama_4_scout,3534595325443628912,llama_4_scout_3534595325443628912,7,0.03608906269073486,0.16122198104858398,0.4811742305755615,28.0,,0,0
18,llama_4_scout,3534595325443628912,llama_4_scout_3534595325443628912,8,0.07859200239181519,0.13922035694122314,0.5597662329673767,35.0,,0,1
19,llama_4_scout,-2630813834556949921,llama_4_scout_-2630813834556949921,0,,0.05300480127334595,0.0,32.0,,0,0
19,llama_4_scout,-2630813834556949921,llama_4_scout_-2630813834556949921,1,0.012964487075805664,0.08926475048065186,0.012964487075805664,35.0,,0,0
19,llama_4_scout,-2630813834556949921,llama_4_scout_-2630813834556949921,2,0.02966517210006714,0.10118812322616577,0.0426296591758728,48.0,,1,0
19,llama_4_scout,-2630813834556949921,llama_4_scout_-2630813834556949921,3,0.027649402618408203,0.09046626091003418,0.070279061794281,42.0,,0,0
19,llama_4_scout,-2630813834556949921,llama_4_scout_-2630813834556949921,4,0.05083930492401123,0.13338059186935425,0.12111836671829224,42.0,,0,0
19,llama_4_scout,-2630813834556949921,llama_4_scout_-2630813834556949921,5,0.07160377502441406,0.09765303134918213,0.1927221417427063,41.0,,0,0
19,llama_4_scout,-2630813834556949921,llama_4_scout_-2630813834556949921,6,0.06857192516326904,0.14294403791427612,0.26129406690597534,42.0,,0,0
19,llama_4_scout,-2630813834556949921,llama_4_scout_-2630813834556949921,7,0.07291984558105469,0.10674840211868286,0.33421391248703003,50.0,,0,0
19,llama_4_scout,-2630813834556949921,llama_4_scout_-2630813834556949921,8,0.03911280632019043,0.08745557069778442,0.37332671880722046,49.0,,0,0
20,llama_4_scout,1230088118618836747,llama_4_scout_1230088118618836747,0,,0.08354103565216064,0.0,42.0,,0,0
20,llama_4_scout,1230088118618836747,llama_4_scout_1230088118618836747,1,0.02506166696548462,0.11493730545043945,0.02506166696548462,45.0,,0,0
20,llama_4_scout,1230088118618836747,llama_4_scout_1230088118618836747,2,0.027157068252563477,0.11322647333145142,0.052218735218048096,58.0,,0,0
20,llama_4_scout,1230088118618836747,llama_4_scout_1230088118618836747,3,0.02199089527130127,0.0977928638458252,0.07420963048934937,52.0,,0,0
20,llama_4_scout,1230088118618836747,llama_4_scout_1230088118618836747,4,0.05899667739868164,0.17816996574401855,0.133206307888031,52.0,,0,0
20,llama_4_scout,1230088118618836747,llama_4_scout_1230088118618836747,5,0.08584916591644287,0.10348129272460938,0.21905547380447388,51.0,,0,0
20,llama_4_scout,1230088118618836747,llama_4_scout_1230088118618836747,6,0.057862937450408936,0.13187026977539062,0.2769184112548828,50.0,,0,0
20,llama_4_scout,1230088118618836747,llama_4_scout_1230088118618836747,7,0.022580325603485107,0.14642900228500366,0.2994987368583679,53.0,,0,0
20,llama_4_scout,1230088118618836747,llama_4_scout_1230088118618836747,8,0.056995689868927,0.10913240909576416,0.3564944267272949,59.0,,0,1
21,llama_4_scout,1852916232454158090,llama_4_scout_1852916232454158090,0,,0.15027904510498047,0.0,26.0,,0,0
21,llama_4_scout,1852916232454158090,llama_4_scout_1852916232454158090,1,0.02618730068206787,0.12305891513824463,0.02618730068206787,29.0,,0,0
21,llama_4_scout,1852916232454158090,llama_4_scout_1852916232454158090,2,0.032203078269958496,0.12960392236709595,0.05839037895202637,42.0,,0,0
21,llama_4_scout,1852916232454158090,llama_4_scout_1852916232454158090,3,0.03723245859146118,0.11456698179244995,0.09562283754348755,36.0,,0,0
21,llama_4_scout,1852916232454158090,llama_4_scout_1852916232454158090,4,0.09163391590118408,0.21522659063339233,0.18725675344467163,36.0,,1,0
21,llama_4_scout,1852916232454158090,llama_4_scout_1852916232454158090,5,0.12011605501174927,0.12094676494598389,0.3073728084564209,35.0,,0,0
21,llama_4_scout,1852916232454158090,llama_4_scout_1852916232454158090,6,0.06382250785827637,0.12580955028533936,0.37119531631469727,33.0,,0,0
21,llama_4_scout,1852916232454158090,llama_4_scout_1852916232454158090,7,0.04151064157485962,0.14085805416107178,0.4127059578895569,36.0,,0,0
21,llama_4_scout,1852916232454158090,llama_4_scout_1852916232454158090,8,0.046740710735321045,0.1102704405784607,0.45944666862487793,43.0,,0,0
22,llama_4_scout,421036011198874655,llama_4_scout_421036011198874655,0,,0.05916529893875122,0.0,44.0,,1,0
22,llama_4_scout,421036011198874655,llama_4_scout_421036011198874655,1,,,,,,0,0
22,llama_4_scout,421036011198874655,llama_4_scout_421036011198874655,2,,,,,,0,0
22,llama_4_scout,421036011198874655,llama_4_scout_421036011198874655,3,,,,,,0,0
22,llama_4_scout,421036011198874655,llama_4_scout_421036011198874655,4,,,,,,0,0
22,llama_4_scout,421036011198874655,llama_4_scout_421036011198874655,5,,,,,,0,0
22,llama_4_scout,421036011198874655,llama_4_scout_421036011198874655,6,,,,,,0,0
22,llama_4_scout,421036011198874655,llama_4_scout_421036011198874655,7,,,,,,0,0
22,llama_4_scout,421036011198874655,llama_4_scout_421036011198874655,8,,,,,,0,0
23,llama_4_scout,3017245906011897620,llama_4_scout_3017245906011897620,0,,0.0732882022857666,0.0,56.0,,0,0
23,llama_4_scout,3017245906011897620,llama_4_scout_3017245906011897620,1,0.01897650957107544,0.13672173023223877,0.01897650957107544,59.0,,0,0
23,llama_4_scout,3017245906011897620,llama_4_scout_3017245906011897620,2,0.03631168603897095,0.1636602282524109,0.05528819561004639,72.0,,0,0
23,llama_4_scout,3017245906011897620,llama_4_scout_3017245906011897620,3,0.03911525011062622,0.1336948275566101,0.09440344572067261,66.0,,1,0
23,llama_4_scout,3017245906011897620,llama_4_scout_3017245906011897620,4,0.04558664560317993,0.17329251766204834,0.13999009132385254,66.0,,0,0
23,llama_4_scout,3017245906011897620,llama_4_scout_3017245906011897620,5,0.052519381046295166,0.12359648942947388,0.1925094723701477,65.0,,0,0
23,llama_4_scout,3017245906011897620,llama_4_scout_3017245906011897620,6,0.08015590906143188,0.166212260723114,0.2726653814315796,69.0,,0,0
23,llama_4_scout,3017245906011897620,llama_4_scout_3017245906011897620,7,0.04795461893081665,0.15435606241226196,0.32062000036239624,72.0,,0,0
23,llama_4_scout,3017245906011897620,llama_4_scout_3017245906011897620,8,0.032969534397125244,0.12095910310745239,0.3535895347595215,73.0,,0,0
24,llama_4_scout,3400353470847938971,llama_4_scout_3400353470847938971,0,,0.13531893491744995,0.0,29.0,,0,0
24,llama_4_scout,3400353470847938971,llama_4_scout_3400353470847938971,1,0.02223271131515503,0.09934377670288086,0.02223271131515503,32.0,,0,0
24,llama_4_scout,3400353470847938971,llama_4_scout_3400353470847938971,2,0.03586459159851074,0.12368941307067871,0.05809730291366577,45.0,,0,0
24,llama_4_scout,3400353470847938971,llama_4_scout_3400353470847938971,3,0.03683525323867798,0.12044399976730347,0.09493255615234375,39.0,,0,0
24,llama_4_scout,3400353470847938971,llama_4_scout_3400353470847938971,4,0.05647242069244385,0.1816127896308899,0.1514049768447876,39.0,,0,0
24,llama_4_scout,3400353470847938971,llama_4_scout_3400353470847938971,5,0.09630507230758667,0.11910289525985718,0.24771004915237427,38.0,,0,0
24,llama_4_scout,3400353470847938971,llama_4_scout_3400353470847938971,6,0.06524103879928589,0.1343253254890442,0.31295108795166016,37.0,,0,0
24,llama_4_scout,3400353470847938971,llama_4_scout_3400353470847938971,7,0.024520158767700195,0.15728014707565308,0.33747124671936035,40.0,,0,0
24,llama_4_scout,3400353470847938971,llama_4_scout_3400353470847938971,8,0.09057801961898804,0.13026362657546997,0.4280492663383484,46.0,,0,1
25,llama_4_scout,-6783124165237271347,llama_4_scout_-6783124165237271347,0,,0.11141812801361084,0.0,24.0,,0,0
25,llama_4_scout,-6783124165237271347,llama_4_scout_-6783124165237271347,1,0.03044968843460083,0.16682612895965576,0.03044968843460083,27.0,,0,0
25,llama_4_scout,-6783124165237271347,llama_4_scout_-6783124165237271347,2,0.03513842821121216,0.18723899126052856,0.06558811664581299,40.0,,0,0
25,llama_4_scout,-6783124165237271347,llama_4_scout_-6783124165237271347,3,0.04003804922103882,0.15415489673614502,0.1056261658668518,34.0,,0,0
25,llama_4_scout,-6783124165237271347,llama_4_scout_-6783124165237271347,4,0.06631249189376831,0.21468228101730347,0.17193865776062012,34.0,,0,0
25,llama_4_scout,-6783124165237271347,llama_4_scout_-6783124165237271347,5,0.09861010313034058,0.1660553216934204,0.2705487608909607,33.0,,0,0
25,llama_4_scout,-6783124165237271347,llama_4_scout_-6783124165237271347,6,0.03833198547363281,0.1911311149597168,0.3088807463645935,31.0,,1,0
25,llama_4_scout,-6783124165237271347,llama_4_scout_-6783124165237271347,7,0.05390524864196777,0.21130120754241943,0.3627859950065613,34.0,,0,0
25,llama_4_scout,-6783124165237271347,llama_4_scout_-6783124165237271347,8,0.061634063720703125,0.16890203952789307,0.4244200587272644,41.0,,0,0
26,llama_4_scout,-5521210303032175665,llama_4_scout_-5521210303032175665,0,,0.061433494091033936,0.0,36.0,,1,0
26,llama_4_scout,-5521210303032175665,llama_4_scout_-5521210303032175665,1,,,,,,0,0
26,llama_4_scout,-5521210303032175665,llama_4_scout_-5521210303032175665,2,,,,,,0,0
