conversation_id,model,prompt0_id,model_prompt0_interaction,round,prompt_to_prompt_drift,context_to_prompt_drift,cumulative_drift,prompt_complexity,confidence,failure,censored
7,gemini_25,6519451917082435996,gemini_25_6519451917082435996,5,0.07655441761016846,0.11635732650756836,0.1971721649169922,55.0,,0,0
7,gemini_25,6519451917082435996,gemini_25_6519451917082435996,6,0.06086385250091553,0.11820423603057861,0.2580360174179077,54.0,,0,0
7,gemini_25,6519451917082435996,gemini_25_6519451917082435996,7,0.02590090036392212,0.09809017181396484,0.28393691778182983,57.0,,0,0
7,gemini_25,6519451917082435996,gemini_25_6519451917082435996,8,0.033754169940948486,0.11978679895401001,0.3176910877227783,60.0,,0,1
8,gemini_25,7796724402164779449,gemini_25_7796724402164779449,0,,0.021556735038757324,0.0,59.0,,0,0
8,gemini_25,7796724402164779449,gemini_25_7796724402164779449,1,0.028532207012176514,0.08009159564971924,0.028532207012176514,62.0,,0,0
8,gemini_25,7796724402164779449,gemini_25_7796724402164779449,2,0.04092937707901001,0.12349367141723633,0.06946158409118652,75.0,,0,0
8,gemini_25,7796724402164779449,gemini_25_7796724402164779449,3,0.03574603796005249,0.10787290334701538,0.10520762205123901,69.0,,0,0
8,gemini_25,7796724402164779449,gemini_25_7796724402164779449,4,0.07632505893707275,0.1992589235305786,0.18153268098831177,69.0,,0,0
8,gemini_25,7796724402164779449,gemini_25_7796724402164779449,5,0.1131354570388794,0.11276447772979736,0.29466813802719116,68.0,,0,0
8,gemini_25,7796724402164779449,gemini_25_7796724402164779449,6,0.11027413606643677,0.0942525863647461,0.40494227409362793,67.0,,0,0
8,gemini_25,7796724402164779449,gemini_25_7796724402164779449,7,0.04248267412185669,0.10714781284332275,0.4474249482154846,70.0,,0,0
8,gemini_25,7796724402164779449,gemini_25_7796724402164779449,8,0.06379187107086182,0.0940672755241394,0.5112168192863464,73.0,,0,1
9,gemini_25,-7579322367467478631,gemini_25_-7579322367467478631,0,,0.023331940174102783,0.0,71.0,,0,0
9,gemini_25,-7579322367467478631,gemini_25_-7579322367467478631,1,0.014528214931488037,0.0431024432182312,0.014528214931488037,74.0,,0,0
9,gemini_25,-7579322367467478631,gemini_25_-7579322367467478631,2,0.02845078706741333,0.06587529182434082,0.04297900199890137,87.0,,0,0
9,gemini_25,-7579322367467478631,gemini_25_-7579322367467478631,3,0.02569448947906494,0.05781245231628418,0.06867349147796631,81.0,,0,0
9,gemini_25,-7579322367467478631,gemini_25_-7579322367467478631,4,0.03883165121078491,0.08248823881149292,0.10750514268875122,81.0,,0,0
9,gemini_25,-7579322367467478631,gemini_25_-7579322367467478631,5,0.0639263391494751,0.056250810623168945,0.17143148183822632,80.0,,0,0
9,gemini_25,-7579322367467478631,gemini_25_-7579322367467478631,6,0.0671759843826294,0.06142890453338623,0.2386074662208557,79.0,,0,0
9,gemini_25,-7579322367467478631,gemini_25_-7579322367467478631,7,0.0354083776473999,0.055381715297698975,0.2740158438682556,82.0,,0,0
9,gemini_25,-7579322367467478631,gemini_25_-7579322367467478631,8,0.032161831855773926,0.05428791046142578,0.30617767572402954,85.0,,0,1
10,gemini_25,2735028203675223970,gemini_25_2735028203675223970,0,,0.023764431476593018,0.0,46.0,,1,0
10,gemini_25,2735028203675223970,gemini_25_2735028203675223970,1,,,,,,0,0
10,gemini_25,2735028203675223970,gemini_25_2735028203675223970,2,,,,,,0,0
10,gemini_25,2735028203675223970,gemini_25_2735028203675223970,3,,,,,,0,0
10,gemini_25,2735028203675223970,gemini_25_2735028203675223970,4,,,,,,0,0
10,gemini_25,2735028203675223970,gemini_25_2735028203675223970,5,,,,,,0,0
10,gemini_25,2735028203675223970,gemini_25_2735028203675223970,6,,,,,,0,0
10,gemini_25,2735028203675223970,gemini_25_2735028203675223970,7,,,,,,0,0
10,gemini_25,2735028203675223970,gemini_25_2735028203675223970,8,,,,,,0,0
11,gemini_25,-8800594601742214742,gemini_25_-8800594601742214742,0,,0.023681044578552246,0.0,60.0,,0,0
11,gemini_25,-8800594601742214742,gemini_25_-8800594601742214742,1,0.011148989200592041,0.04101228713989258,0.011148989200592041,63.0,,0,0
11,gemini_25,-8800594601742214742,gemini_25_-8800594601742214742,2,0.02384883165359497,0.06356096267700195,0.03499782085418701,76.0,,0,0
11,gemini_25,-8800594601742214742,gemini_25_-8800594601742214742,3,0.016908884048461914,0.05655097961425781,0.051906704902648926,70.0,,0,0
11,gemini_25,-8800594601742214742,gemini_25_-8800594601742214742,4,0.036191701889038086,0.0924675464630127,0.08809840679168701,70.0,,0,0
11,gemini_25,-8800594601742214742,gemini_25_-8800594601742214742,5,0.049934566020965576,0.05085855722427368,0.1380329728126526,69.0,,0,0
11,gemini_25,-8800594601742214742,gemini_25_-8800594601742214742,6,0.05002593994140625,0.06915497779846191,0.18805891275405884,68.0,,0,0
11,gemini_25,-8800594601742214742,gemini_25_-8800594601742214742,7,0.03454655408859253,0.07361376285552979,0.22260546684265137,71.0,,0,0
11,gemini_25,-8800594601742214742,gemini_25_-8800594601742214742,8,0.03941220045089722,0.05577117204666138,0.2620176672935486,74.0,,0,1
12,gemini_25,-6148641726913253952,gemini_25_-6148641726913253952,0,,0.05512511730194092,0.0,21.0,,1,0
12,gemini_25,-6148641726913253952,gemini_25_-6148641726913253952,1,,,,,,0,0
12,gemini_25,-6148641726913253952,gemini_25_-6148641726913253952,2,,,,,,0,0
12,gemini_25,-6148641726913253952,gemini_25_-6148641726913253952,3,,,,,,0,0
12,gemini_25,-6148641726913253952,gemini_25_-6148641726913253952,4,,,,,,0,0
12,gemini_25,-6148641726913253952,gemini_25_-6148641726913253952,5,,,,,,0,0
12,gemini_25,-6148641726913253952,gemini_25_-6148641726913253952,6,,,,,,0,0
12,gemini_25,-6148641726913253952,gemini_25_-6148641726913253952,7,,,,,,0,0
12,gemini_25,-6148641726913253952,gemini_25_-6148641726913253952,8,,,,,,0,0
13,gemini_25,7270289390969226437,gemini_25_7270289390969226437,0,,0.0367739200592041,0.0,30.0,,0,0
13,gemini_25,7270289390969226437,gemini_25_7270289390969226437,1,0.017280876636505127,0.03740274906158447,0.017280876636505127,33.0,,0,0
13,gemini_25,7270289390969226437,gemini_25_7270289390969226437,2,0.025004267692565918,0.06582653522491455,0.042285144329071045,46.0,,0,0
13,gemini_25,7270289390969226437,gemini_25_7270289390969226437,3,0.019825339317321777,0.07649195194244385,0.06211048364639282,40.0,,0,0
13,gemini_25,7270289390969226437,gemini_25_7270289390969226437,4,0.04300194978713989,0.12962323427200317,0.10511243343353271,40.0,,0,0
13,gemini_25,7270289390969226437,gemini_25_7270289390969226437,5,0.056671082973480225,0.09325474500656128,0.16178351640701294,39.0,,0,0
13,gemini_25,7270289390969226437,gemini_25_7270289390969226437,6,0.05150991678237915,0.08969640731811523,0.2132934331893921,38.0,,0,0
13,gemini_25,7270289390969226437,gemini_25_7270289390969226437,7,0.021914958953857422,0.09566342830657959,0.2352083921432495,41.0,,0,0
13,gemini_25,7270289390969226437,gemini_25_7270289390969226437,8,0.03190642595291138,0.07642257213592529,0.2671148180961609,44.0,,0,1
14,gemini_25,-3324111638340831616,gemini_25_-3324111638340831616,0,,0.02274477481842041,0.0,57.0,,1,0
14,gemini_25,-3324111638340831616,gemini_25_-3324111638340831616,1,,,,,,0,0
14,gemini_25,-3324111638340831616,gemini_25_-3324111638340831616,2,,,,,,0,0
14,gemini_25,-3324111638340831616,gemini_25_-3324111638340831616,3,,,,,,0,0
14,gemini_25,-3324111638340831616,gemini_25_-3324111638340831616,4,,,,,,0,0
14,gemini_25,-3324111638340831616,gemini_25_-3324111638340831616,5,,,,,,0,0
14,gemini_25,-3324111638340831616,gemini_25_-3324111638340831616,6,,,,,,0,0
14,gemini_25,-3324111638340831616,gemini_25_-3324111638340831616,7,,,,,,0,0
14,gemini_25,-3324111638340831616,gemini_25_-3324111638340831616,8,,,,,,0,0
15,gemini_25,6426691030127866090,gemini_25_6426691030127866090,0,,0.04890608787536621,0.0,22.0,,0,0
15,gemini_25,6426691030127866090,gemini_25_6426691030127866090,1,0.02691042423248291,0.09936469793319702,0.02691042423248291,25.0,,0,0
15,gemini_25,6426691030127866090,gemini_25_6426691030127866090,2,0.04585468769073486,0.09473615884780884,0.07276511192321777,38.0,,0,0
15,gemini_25,6426691030127866090,gemini_25_6426691030127866090,3,0.04213792085647583,0.13633692264556885,0.1149030327796936,32.0,,0,0
15,gemini_25,6426691030127866090,gemini_25_6426691030127866090,4,0.060333430767059326,0.24547290802001953,0.17523646354675293,32.0,,0,0
15,gemini_25,6426691030127866090,gemini_25_6426691030127866090,5,0.08176440000534058,0.1756306290626526,0.2570008635520935,31.0,,0,0
15,gemini_25,6426691030127866090,gemini_25_6426691030127866090,6,0.08045047521591187,0.1331297755241394,0.33745133876800537,29.0,,0,0
15,gemini_25,6426691030127866090,gemini_25_6426691030127866090,7,0.03053581714630127,0.1645268201828003,0.36798715591430664,32.0,,0,0
15,gemini_25,6426691030127866090,gemini_25_6426691030127866090,8,0.05022108554840088,0.16010159254074097,0.4182082414627075,36.0,,0,1
16,gemini_25,5892786066623401331,gemini_25_5892786066623401331,0,,0.03927212953567505,0.0,37.0,,0,0
16,gemini_25,5892786066623401331,gemini_25_5892786066623401331,1,0.029411017894744873,0.07737118005752563,0.029411017894744873,40.0,,0,0
16,gemini_25,5892786066623401331,gemini_25_5892786066623401331,2,0.0389249324798584,0.07496345043182373,0.06833595037460327,53.0,,0,0
16,gemini_25,5892786066623401331,gemini_25_5892786066623401331,3,0.030567407608032227,0.12796562910079956,0.0989033579826355,47.0,,0,0
16,gemini_25,5892786066623401331,gemini_25_5892786066623401331,4,0.07480013370513916,0.23335081338882446,0.17370349168777466,47.0,,0,0
16,gemini_25,5892786066623401331,gemini_25_5892786066623401331,5,0.11078763008117676,0.15691286325454712,0.2844911217689514,46.0,,0,0
16,gemini_25,5892786066623401331,gemini_25_5892786066623401331,6,0.06904864311218262,0.14374428987503052,0.35353976488113403,47.0,,0,0
16,gemini_25,5892786066623401331,gemini_25_5892786066623401331,7,0.03116905689239502,0.18296873569488525,0.38470882177352905,50.0,,0,0
16,gemini_25,5892786066623401331,gemini_25_5892786066623401331,8,0.07435083389282227,0.1407986283302307,0.4590596556663513,51.0,,0,1
17,gemini_25,-5463727270396169906,gemini_25_-5463727270396169906,0,,0.036055147647857666,0.0,26.0,,0,0
17,gemini_25,-5463727270396169906,gemini_25_-5463727270396169906,1,0.03349083662033081,0.06995272636413574,0.03349083662033081,29.0,,0,0
17,gemini_25,-5463727270396169906,gemini_25_-5463727270396169906,2,0.02445322275161743,0.09296417236328125,0.05794405937194824,42.0,,0,0
17,gemini_25,-5463727270396169906,gemini_25_-5463727270396169906,3,0.025804460048675537,0.113739013671875,0.08374851942062378,36.0,,0,0
17,gemini_25,-5463727270396169906,gemini_25_-5463727270396169906,4,0.05748790502548218,0.19025129079818726,0.14123642444610596,36.0,,0,0
17,gemini_25,-5463727270396169906,gemini_25_-5463727270396169906,5,0.07763671875,0.11090022325515747,0.21887314319610596,35.0,,0,0
17,gemini_25,-5463727270396169906,gemini_25_-5463727270396169906,6,0.05832314491271973,0.08743774890899658,0.2771962881088257,35.0,,0,0
17,gemini_25,-5463727270396169906,gemini_25_-5463727270396169906,7,0.0280572772026062,0.12465071678161621,0.3052535653114319,38.0,,0,0
17,gemini_25,-5463727270396169906,gemini_25_-5463727270396169906,8,0.056130290031433105,0.1146475076675415,0.361383855342865,40.0,,0,1
18,gemini_25,3534595325443628912,gemini_25_3534595325443628912,0,,0.05722588300704956,0.0,18.0,,0,0
18,gemini_25,3534595325443628912,gemini_25_3534595325443628912,1,0.03904980421066284,0.10346513986587524,0.03904980421066284,21.0,,0,0
18,gemini_25,3534595325443628912,gemini_25_3534595325443628912,2,0.039221346378326416,0.08880329132080078,0.07827115058898926,34.0,,0,0
18,gemini_25,3534595325443628912,gemini_25_3534595325443628912,3,0.0467146635055542,0.11448168754577637,0.12498581409454346,28.0,,0,0
18,gemini_25,3534595325443628912,gemini_25_3534595325443628912,4,0.08102560043334961,0.2620787024497986,0.20601141452789307,28.0,,0,0
18,gemini_25,3534595325443628912,gemini_25_3534595325443628912,5,0.11683255434036255,0.1769777536392212,0.3228439688682556,27.0,,0,0
18,gemini_25,3534595325443628912,gemini_25_3534595325443628912,6,0.11465376615524292,0.1157369613647461,0.43749773502349854,25.0,,0,0
18,gemini_25,3534595325443628912,gemini_25_3534595325443628912,7,0.03939014673233032,0.13961321115493774,0.47688788175582886,28.0,,0,0
18,gemini_25,3534595325443628912,gemini_25_3534595325443628912,8,0.05029720067977905,0.15568995475769043,0.5271850824356079,32.0,,0,1
19,gemini_25,-2630813834556949921,gemini_25_-2630813834556949921,0,,0.01997244358062744,0.0,32.0,,0,0
19,gemini_25,-2630813834556949921,gemini_25_-2630813834556949921,1,0.012964487075805664,0.039734601974487305,0.012964487075805664,35.0,,0,0
19,gemini_25,-2630813834556949921,gemini_25_-2630813834556949921,2,0.02966517210006714,0.04643505811691284,0.0426296591758728,48.0,,0,0
19,gemini_25,-2630813834556949921,gemini_25_-2630813834556949921,3,0.027649402618408203,0.08027857542037964,0.070279061794281,42.0,,0,0
19,gemini_25,-2630813834556949921,gemini_25_-2630813834556949921,4,0.05083930492401123,0.14503908157348633,0.12111836671829224,42.0,,0,0
19,gemini_25,-2630813834556949921,gemini_25_-2630813834556949921,5,0.07160377502441406,0.10515332221984863,0.1927221417427063,41.0,,0,0
19,gemini_25,-2630813834556949921,gemini_25_-2630813834556949921,6,0.07446277141571045,0.09651553630828857,0.26718491315841675,43.0,,0,0
19,gemini_25,-2630813834556949921,gemini_25_-2630813834556949921,7,0.06666731834411621,0.1155504584312439,0.33385223150253296,45.0,,0,0
19,gemini_25,-2630813834556949921,gemini_25_-2630813834556949921,8,0.05938488245010376,0.09335386753082275,0.3932371139526367,46.0,,0,1
20,gemini_25,1230088118618836747,gemini_25_1230088118618836747,0,,0.020845353603363037,0.0,42.0,,0,0
20,gemini_25,1230088118618836747,gemini_25_1230088118618836747,1,0.02506166696548462,0.06110978126525879,0.02506166696548462,45.0,,1,0
20,gemini_25,1230088118618836747,gemini_25_1230088118618836747,2,0.027157068252563477,0.11303532123565674,0.052218735218048096,58.0,,0,0
20,gemini_25,1230088118618836747,gemini_25_1230088118618836747,3,0.02199089527130127,0.13873744010925293,0.07420963048934937,52.0,,0,0
20,gemini_25,1230088118618836747,gemini_25_1230088118618836747,4,0.05899667739868164,0.20828545093536377,0.133206307888031,52.0,,0,0
20,gemini_25,1230088118618836747,gemini_25_1230088118618836747,5,0.08584916591644287,0.15203505754470825,0.21905547380447388,51.0,,0,0
20,gemini_25,1230088118618836747,gemini_25_1230088118618836747,6,0.07231038808822632,0.140558123588562,0.2913658618927002,50.0,,0,0
20,gemini_25,1230088118618836747,gemini_25_1230088118618836747,7,0.0897989273071289,0.20236855745315552,0.3811647891998291,53.0,,0,0
20,gemini_25,1230088118618836747,gemini_25_1230088118618836747,8,0.05028843879699707,0.1603846549987793,0.43145322799682617,56.0,,0,0
21,gemini_25,1852916232454158090,gemini_25_1852916232454158090,0,,0.05023300647735596,0.0,26.0,,0,0
21,gemini_25,1852916232454158090,gemini_25_1852916232454158090,1,0.02618730068206787,0.09429168701171875,0.02618730068206787,29.0,,0,0
21,gemini_25,1852916232454158090,gemini_25_1852916232454158090,2,0.032203078269958496,0.09745454788208008,0.05839037895202637,42.0,,0,0
21,gemini_25,1852916232454158090,gemini_25_1852916232454158090,3,0.03723245859146118,0.1695806384086609,0.09562283754348755,36.0,,0,0
21,gemini_25,1852916232454158090,gemini_25_1852916232454158090,4,0.09163391590118408,0.281849205493927,0.18725675344467163,36.0,,0,0
21,gemini_25,1852916232454158090,gemini_25_1852916232454158090,5,0.12011605501174927,0.18486052751541138,0.3073728084564209,35.0,,0,0
21,gemini_25,1852916232454158090,gemini_25_1852916232454158090,6,0.059061646461486816,0.15555399656295776,0.3664344549179077,33.0,,0,0
21,gemini_25,1852916232454158090,gemini_25_1852916232454158090,7,0.04343456029891968,0.1861577033996582,0.4098690152168274,36.0,,0,0
21,gemini_25,1852916232454158090,gemini_25_1852916232454158090,8,0.04567509889602661,0.17327511310577393,0.455544114112854,40.0,,0,1
22,gemini_25,421036011198874655,gemini_25_421036011198874655,0,,0.023407399654388428,0.0,44.0,,0,0
22,gemini_25,421036011198874655,gemini_25_421036011198874655,1,0.01817113161087036,0.06728363037109375,0.01817113161087036,47.0,,0,0
22,gemini_25,421036011198874655,gemini_25_421036011198874655,2,0.017927050590515137,0.10312438011169434,0.0360981822013855,60.0,,0,0
22,gemini_25,421036011198874655,gemini_25_421036011198874655,3,0.01936584711074829,0.13562220335006714,0.05546402931213379,54.0,,0,0
22,gemini_25,421036011198874655,gemini_25_421036011198874655,4,0.023099958896636963,0.16041851043701172,0.07856398820877075,54.0,,0,0
22,gemini_25,421036011198874655,gemini_25_421036011198874655,5,0.03045099973678589,0.1287434697151184,0.10901498794555664,53.0,,0,0
22,gemini_25,421036011198874655,gemini_25_421036011198874655,6,0.04050135612487793,0.12911367416381836,0.14951634407043457,53.0,,0,0
22,gemini_25,421036011198874655,gemini_25_421036011198874655,7,0.024414360523223877,0.13744258880615234,0.17393070459365845,59.0,,0,0
22,gemini_25,421036011198874655,gemini_25_421036011198874655,8,0.030730247497558594,0.12601816654205322,0.20466095209121704,58.0,,0,1
23,gemini_25,3017245906011897620,gemini_25_3017245906011897620,0,,0.044439077377319336,0.0,56.0,,0,0
23,gemini_25,3017245906011897620,gemini_25_3017245906011897620,1,0.01897650957107544,0.08041787147521973,0.01897650957107544,59.0,,0,0
23,gemini_25,3017245906011897620,gemini_25_3017245906011897620,2,0.03631168603897095,0.0828738808631897,0.05528819561004639,72.0,,0,0
23,gemini_25,3017245906011897620,gemini_25_3017245906011897620,3,0.03911525011062622,0.1059262752532959,0.09440344572067261,66.0,,0,0
23,gemini_25,3017245906011897620,gemini_25_3017245906011897620,4,0.04558664560317993,0.16535282135009766,0.13999009132385254,66.0,,0,0
23,gemini_25,3017245906011897620,gemini_25_3017245906011897620,5,0.052519381046295166,0.10558527708053589,0.1925094723701477,65.0,,0,0
23,gemini_25,3017245906011897620,gemini_25_3017245906011897620,6,0.08318716287612915,0.04887580871582031,0.27569663524627686,74.0,,1,0
23,gemini_25,3017245906011897620,gemini_25_3017245906011897620,7,0.057175517082214355,0.08396965265274048,0.3328721523284912,77.0,,0,0
23,gemini_25,3017245906011897620,gemini_25_3017245906011897620,8,0.0376247763633728,0.0928085446357727,0.370496928691864,70.0,,0,0
24,gemini_25,3400353470847938971,gemini_25_3400353470847938971,0,,0.028310060501098633,0.0,29.0,,0,0
24,gemini_25,3400353470847938971,gemini_25_3400353470847938971,1,0.02223271131515503,0.06015932559967041,0.02223271131515503,32.0,,0,0
24,gemini_25,3400353470847938971,gemini_25_3400353470847938971,2,0.03586459159851074,0.08030903339385986,0.05809730291366577,45.0,,0,0
24,gemini_25,3400353470847938971,gemini_25_3400353470847938971,3,0.03683525323867798,0.1592513918876648,0.09493255615234375,39.0,,0,0
24,gemini_25,3400353470847938971,gemini_25_3400353470847938971,4,0.05647242069244385,0.22669780254364014,0.1514049768447876,39.0,,0,0
24,gemini_25,3400353470847938971,gemini_25_3400353470847938971,5,0.09630507230758667,0.16555988788604736,0.24771004915237427,38.0,,0,0
